zipcode,latitude,longitude,state,population,2015,2016,2017,2018,2019,2020,2021,2022,2023,Net_Income,bedroom_number,bathroom_number,living_space,land_space
78336,27.94356,-97.1862,TX,12365,145487.2991,159168.1024,165323.4573,172672.4937,179733.1832,188957.9305,204939.5152,224979.9499,224168.103,26272,3,2,1789,3601
78343,27.62163,-97.77216,TX,4594,98236.74426,104344.2212,113450.7091,111078.1411,115761.7289,126728.9222,137039.3556,133348.0811,125360.3544,9004,3,2,1733,2715
78358,28.06841,-97.04325,TX,987,148663.9543,160959.719,169848.9185,180532.6712,186093.9063,202669.5106,233477.3832,262986.3817,265259.6537,7257,2,2,1765,2433
78362,27.86668,-97.20167,TX,10789,134952.4549,146017.0583,152175.9106,156729.4148,163731.1359,170424.9345,183872.4687,201716.8879,209716.7766,22186,3,2,1549,3956
78363,27.43836,-97.85532,TX,29415,96494.73212,99930.22723,98999.45075,101121.2096,106248.9409,115396.0282,126850.8032,132410.1444,128508.4348,64932,4,3,2030,4605
78368,28.11299,-97.81201,TX,8586,106599.923,113013.9542,116742.9641,115225.1323,120257.5313,126896.9659,131828.048,133090.9065,119841.6192,23923,3,2,1541,972
78370,27.94238,-97.6033,TX,4857,154056.0966,171110.7757,170393.4704,171249.2812,189104.355,195311.3038,209198.6836,218494.8978,208305.0062,11687,3,2,1905,3624
78372,27.9979,-98.09669,TX,5261,174590.6342,174020.5365,176580.6365,179178.3905,184387.8501,191703.0263,199657.4805,199900.6201,191613.9758,12751,3,2,1519,2322
78374,27.88849,-97.29366,TX,19737,183605.4041,193540.3699,200018.9231,202892.6711,206923.4556,212235.0558,225885.1584,250568.4581,256660.9433,32554,4,3,2119,5505
78377,28.3418,-97.18051,TX,3272,87006.5672,89962.12052,90950.58133,98038.25351,109974.5148,118439.6463,130402.9791,132777.7229,126880.8199,8688,2,2,1512,2367
78382,28.11489,-97.06342,TX,18702,185406.6873,200287.1133,209668.5459,214710.3537,215323.8349,236975.009,280884.2633,325076.9614,333876.7129,36415,3,2,1943,3661
78383,28.07713,-97.94425,TX,5057,162600.6292,163964.5353,162963.9754,165669.7258,176379.2787,182728.8756,198674.2937,222675.9589,223023.8566,7103,3,2,1875,553
78387,28.08224,-97.55255,TX,9791,116395.6447,124134.0331,129485.9197,127189.8367,139510.1882,150216.3476,160256.7197,167352.8465,154372.4543,23025,3,2,1547,3010
78390,28.00198,-97.35631,TX,5737,117297.9058,129748.8989,132469.0009,132951.9064,137806.7776,155457.7369,159083.9311,156908.758,141595.5318,15578,3,2,1845,3365
78393,28.18097,-97.35427,TX,2194,107241.0479,114772.2886,114357.8348,120813.8954,130850.0854,144531.0495,153289.8415,148162.0383,130154.2415,5166,3,2,1441,2238
78401,27.79734,-97.40118,TX,4660,93330.63194,99549.41396,106878.8524,106701.7347,111200.1708,119995.9875,132082.2656,131224.094,115341.6829,9340,4,3,2354,2508
78402,27.82413,-97.4091,TX,233,59388.66432,65271.33009,70352.49881,71425.55674,70972.07121,77585.07128,91254.15182,112159.1314,125421.4402,917,1,1,617,2008
78404,27.76798,-97.39946,TX,15650,107512.834,113106.445,120897.5938,124342.2447,130716.8567,141375.4008,151301.5399,155706.3337,150342.0109,39968,3,2,2012,6289
78405,27.77404,-97.43872,TX,14194,67859.05709,70854.54329,69118.21807,71810.47716,74911.08188,83277.11471,87774.62207,84411.12988,75076.42448,48429,2,1,956,4202
78407,27.80762,-97.44772,TX,2033,76217.08155,82142.29193,83301.37402,83330.70182,88006.06319,98696.83376,102948.8528,99681.72834,96834.46307,7469,3,1,941,6999
78408,27.80081,-97.44339,TX,10294,73418.23394,74253.86593,78208.01894,81152.6438,87222.29131,96874.96484,102392.0341,100343.4516,97312.81864,35007,3,2,1515,4448
78409,27.81729,-97.51458,TX,2312,122850.7403,129012.2023,135511.9147,141698.5849,149827.8828,161603.3936,170726.2936,173614.943,173811.751,6781,3,2,1292,7580
78410,27.83798,-97.59388,TX,27623,162732.2064,171339.96,175502.9059,179218.4605,186065.8944,197011.1703,212921.7289,232742.5317,233219.8432,48433,3,2,1917,5172
78411,27.7293,-97.38504,TX,24194,131688.6073,139676.4316,144438.8008,147744.4053,154717.8961,166025.5395,177814.8451,187631.2551,188513.2886,68176,3,2,1764,5571
78412,27.70364,-97.34264,TX,41071,133025.0061,141496.5032,146354.8254,150244.528,155773.5341,166090.3787,178528.2788,191671.5423,192784.7519,86302,3,2,1986,5145
78413,27.68345,-97.40409,TX,36989,176599.6604,187218.3678,191045.6859,194485.3657,201023.5643,213200.8368,233502.4186,255286.6253,257699.524,76213,4,3,2161,6002
78414,27.65992,-97.369,TX,46133,210734.8893,219909.3037,224206.7261,228711.4565,233599.8487,245520.2347,273127.3049,305592.9313,306056.4787,59896,4,3,2359,5549
78415,27.65437,-97.48712,TX,41583,113713.7087,121563.6027,130553.7455,132422.869,140375.4166,152173.13,160130.5244,163244.5227,161558.033,114287,3,2,1828,5055
78416,27.74933,-97.43759,TX,15030,73796.61704,80807.03007,84962.24015,85626.70987,89743.43436,101626.4859,106817.1747,107631.1163,107016.5889,46456,3,2,1010,5644
78417,27.73753,-97.46771,TX,4400,102813.5857,116404.5412,126339.3121,130928.8525,136510.6303,148638.0442,161217.5946,170299.5136,167855.3325,13505,3,2,1274,5509
78418,27.52732,-97.29313,TX,30015,192518.6263,202349.3591,207150.2398,210696.3448,214897.9754,226532.5681,258248.0508,306035.1149,312276.1534,59205,3,3,1891,4661
78501,26.21599,-98.2391,TX,60855,97396.86112,103806.8491,109281.8577,113648.6044,118805.4003,128084.3945,146239.1975,171931.9394,184332.265,167076,3,3,1926,5262
78503,26.16229,-98.25132,TX,20444,93874.06769,98567.7509,104322.7349,107632.1529,110617.7206,120062.0279,136111.0591,159250.0466,173360.5302,63452,3,3,2599,4821
78504,26.27758,-98.23728,TX,60740,147243.6463,154298.5426,158996.8787,163872.0501,169797.1621,178319.3243,201475.3497,235113.9607,247608.9679,109596,4,3,2649,5383
78516,26.14256,-98.11977,TX,33963,77948.42138,80905.09242,82622.11615,89364.70855,90929.51999,101959.8513,121103.9874,140079.0277,151734.356,99032,3,2,1713,5285
78520,25.96564,-97.55103,TX,60592,96574.66612,96744.59163,100270.5627,102015.6748,100752.0975,109917.9884,130490.5957,151503.3699,164298.8893,187042,3,2,2085,4605
78521,25.95109,-97.32078,TX,88791,85577.17467,87144.45762,89859.43506,89405.31099,89467.81081,99154.80785,118223.8768,134583.1302,149343.8354,296007,3,3,1926,3633
78526,25.99587,-97.44991,TX,58713,127097.3812,129778.1652,133254.0783,137426.8291,132287.406,138873.4634,162934.7349,193482.5176,207738.5764,130550,4,3,2425,6233
78537,26.17322,-98.05744,TX,51216,63868.48376,66003.19804,68196.06268,74203.01282,75834.69099,85348.22416,100837.3131,118033.4668,129638.07,142612,3,2,1627,2893
78538,26.36812,-97.97152,TX,10557,60370.47922,62962.81343,65014.76369,68422.01506,71866.63728,81049.07839,98717.5334,115645.8059,126567.6087,35710,3,2,1536,2740
78539,26.28,-98.18311,TX,36531,128463.036,135601.133,140996.4106,147813.9887,153575.5288,162140.5255,185073.2575,215778.4593,228384.8868,74808,4,3,2294,5075
78541,26.4528,-98.28632,TX,45675,100316.2969,106768.81,109197.1234,114737.0317,121633.4471,132349.3172,151570.0698,175133.8295,185800.0613,111366,3,3,2074,4982
78542,26.44412,-98.09163,TX,84606,97641.9662,102315.7678,104643.2626,108924.5223,112353.4925,124074.9309,143823.666,168573.5066,178713.504,188099,3,3,1942,3762
78543,26.30117,-98.00508,TX,8421,46957.60916,50869.94547,51901.93614,55664.29989,59023.59552,65085.82865,79926.83596,94710.21529,110389.5275,29558,4,2,2134,4838
78549,26.48528,-98.02329,TX,1109,36763.75282,38073.03832,39100.01798,40721.61366,44939.7736,56179.54555,65782.7364,73849.09114,85335.19626,3315,0,0,2400,0
78550,26.25469,-97.66406,TX,54486,102515.2409,103113.2455,107679.044,110358.3109,107193.4258,114522.6539,133033.2632,152469.0209,158142.5962,143984,3,3,2259,4841
78552,26.19664,-97.75083,TX,41382,124838.8346,126928.9339,130613.6045,132839.8292,130520.031,137585.5544,159230.4984,184904.0219,194958.9842,81494,3,3,2143,3013
78557,26.10844,-98.25118,TX,13939,92034.22019,101235.6585,104266.7288,110183.3198,115604.9181,127057.6691,145160.3578,168541.6843,179377.8116,49066,3,2,1998,5521
78559,26.14549,-97.82765,TX,12819,79347.19983,82380.03164,82469.93704,82252.48067,83411.70567,94114.04629,108616.3545,121894.2456,130249.3089,33932,3,2,1722,4151
78560,26.25545,-98.49515,TX,4417,71582.14535,77229.88592,79034.16156,80224.06806,87247.07735,97060.12195,111244.6642,129381.3733,144719.397,14865,3,3,2091,2574
78566,26.13543,-97.42184,TX,24551,105225.256,107716.5852,113028.8845,112729.9082,113535.7138,123274.0712,145015.9978,164211.795,172228.3807,59131,4,3,2378,2830
78570,26.17149,-97.9112,TX,33221,59829.64965,61109.2992,62317.33925,64795.27354,69018.56342,78239.43956,92441.29284,107872.4779,117911.2265,106119,3,2,1548,5679
78572,26.19848,-98.35633,TX,76645,99801.76938,106821.5964,109259.7637,112235.5926,117450.1062,126420.5602,144952.1079,169598.6338,180936.4338,190657,3,3,2366,4676
78573,26.29745,-98.30242,TX,42523,101289.3329,107971.5219,114803.6414,120475.1551,126119.7227,138070.7413,158218.3954,181994.6863,192140.432,113965,4,3,2538,3356
78574,26.31118,-98.37293,TX,63660,91393.64505,96044.35703,97450.1299,101366.7554,109213.5797,120347.2981,138538.2259,160754.189,171458.8254,166189,3,3,2241,4158
78575,26.03234,-97.55083,TX,5077,154390.7865,160819.1259,166804.3449,168580.6221,162781.5934,167903.2824,195037.0468,228116.2001,239551.5391,11064,4,4,3252,276
78576,26.32584,-98.46799,TX,12748,70190.20159,73638.38915,73072.89827,75095.40426,81376.84428,89510.48294,105844.6371,122382.3701,131731.2775,35681,3,3,2400,1
78577,26.1665,-98.19082,TX,79128,77223.63384,82702.927,86680.94456,93036.48465,96106.41541,106133.2148,122551.2317,143292.0653,154921.9878,222153,3,3,2031,5400
78578,26.05336,-97.31004,TX,10551,146559.2977,149671.1333,152092.6331,155266.5917,148050.5345,153332.0773,180405.2633,221459.9953,246908.805,31684,3,2,1629,3180
78580,26.50065,-97.75087,TX,13429,62570.95963,64384.48236,64267.32119,70843.91066,80332.64586,88313.69545,97106.39942,95878.36472,83918.62099,33207,3,2,1852,3842
78582,26.53937,-98.73985,TX,44583,106055.1071,104429.1748,100276.9955,100773.0527,99332.99438,110202.9055,128218.6914,127197.5174,113159.6413,109630,3,3,2544,3496
78583,26.28166,-97.4686,TX,5952,112371.3837,114070.5047,116765.6077,116924.5487,116078.9259,123696.3402,143611.2049,164333.461,168116.2315,16348,3,3,2062,2093
78586,26.10715,-97.64576,TX,48726,87222.99838,89496.47398,92438.60401,91113.13429,88907.70656,95222.31535,111251.3317,122214.2331,124143.3835,146451,3,2,1770,2537
78589,26.15349,-98.15979,TX,39881,81251.37855,88478.75718,92236.99714,97475.20391,101881.2726,112902.1372,132343.8268,154923.2627,166838.9538,124791,3,2,1603,5646
78593,26.26999,-97.82187,TX,4857,74659.65278,78885.49876,83374.17213,84041.77272,84815.57688,92334.16036,109356.6364,119045.2346,127004.9174,17646,3,2,1640,12
78595,26.31457,-98.54038,TX,7272,53484.45348,56343.00707,55048.78194,56192.16958,58802.6005,68359.6499,83247.46734,101104.6349,116617.5877,17690,3,3,1779,2218
78596,26.10668,-97.99856,TX,36852,81354.65932,85282.50474,87678.0336,92576.1592,96063.01761,106592.7251,123911.9272,143489.4075,156016.1246,99703,3,3,2138,4200
78602,30.12735,-97.32801,TX,32646,185490.117,202940.0355,219720.1595,233720.6827,241714.3929,255885.3464,311104.7736,393018.5187,374344.9879,58312,4,3,2093,3716
78605,30.77366,-98.04663,TX,6955,184329.8903,202865.0613,211028.0865,227030.6898,254783.3444,286132.4289,353888.2954,445565.6157,439871.0775,10477,3,2,1887,4944
78606,30.09213,-98.45789,TX,6890,252551.7106,274234.7912,288932.1498,312150.5068,336447.8952,362805.7033,451704.6678,539173.3157,540329.9992,12279,3,2,2047,1826
78609,30.75975,-98.45271,TX,1966,191517.9094,199395.0222,212456.1278,230718.4717,247168.2665,264773.0755,337198.1027,418506.8591,399491.3103,4596,3,2,1799,730
78610,30.07962,-97.84047,TX,41681,229640.4757,244696.0823,256024.0225,263122.3673,268909.6278,281051.9573,364331.0919,451355.1052,416388.5865,57101,4,3,2095,5185
78611,30.79188,-98.26663,TX,12938,187033.7504,198859.226,206578.186,219011.9537,240926.3296,272595.3197,337571.0745,422174.6303,416633.2199,28520,3,3,2175,1540
78612,30.09301,-97.49017,TX,20508,190039.6201,211170.5521,231427.1903,246319.2769,254867.8569,278436.6092,351538.6558,436204.2474,431999.2446,28784,3,2,2192,9
78617,30.1508,-97.59928,TX,28690,156067.0301,173835.6603,187324.7091,198935.6876,206342.2036,220563.2303,291420.9337,362783.693,328084.312,57600,3,3,1783,4085
78619,30.11215,-98.03101,TX,6274,444113.0212,473955.9824,499841.6997,523094.3131,547793.7597,589124.9441,798684.2659,1009015.839,947590.457,5438,4,4,2935,246
78620,30.22214,-98.13491,TX,18564,358061.7661,389162.8717,414755.7782,436143.1821,454524.9495,491214.5663,654448.0772,819310.3291,742030.6835,24815,4,3,2867,2432
78623,29.95973,-98.21933,TX,1132,240425.5332,258491.4328,276301.7177,290856.6085,302487.3844,328517.5927,392300.9639,476622.9078,484604.6229,2349,3,3,2024,4
78624,30.29227,-98.87141,TX,23084,278288.0962,303927.6396,336970.0011,372789.7038,369504.1275,388367.6661,467970.0871,556985.0502,544259.2424,50117,3,3,2996,1843
78626,30.66664,-97.59878,TX,37235,204431.4799,220932.1686,235556.3655,244904.5093,248675.9069,260263.5086,337392.9782,420026.9615,382534.6066,57363,3,3,1979,5424
78628,30.63981,-97.74636,TX,39391,286601.6115,303111.1152,317860.1309,326336.7609,328876.5671,346938.9444,449832.7496,557323.4866,512372.2907,46846,4,3,2523,5374
78629,29.47762,-97.45093,TX,12011,122674.6729,135831.8352,139890.092,150152.0109,160483.0807,169796.0614,188700.247,207179.5973,205258.2311,29492,3,2,1757,2389
78631,30.34576,-99.31161,TX,3020,184045.883,201893.4856,220769.4381,239602.3733,246494.2144,266485.4506,316744.2362,358404.5976,346226.0459,5911,3,2,2011,25
78633,30.73803,-97.75465,TX,26507,304106.3884,317087.3807,323880.1403,329928.9625,331613.5311,342566.0592,414958.5293,503231.6587,477523.69,33138,3,2,2199,5062
78634,30.56,-97.54404,TX,38529,189754.5127,206194.216,221938.1564,231738.0929,235096.3147,247386.3082,326312.575,411203.1695,370039.7327,49777,4,3,2062,6024
78638,29.65821,-97.79595,TX,1978,217907.9341,224123.9662,239250.4609,245156.3441,244649.6912,265779.7975,300467.2057,335288.0356,330116.7776,4224,3,2,1946,800
78639,30.65823,-98.45506,TX,7999,248510.348,257637.3706,269814.9414,292187.9508,307672.537,332381.6546,415745.9166,521636.2803,494463.5149,17017,3,3,2148,3091
78640,29.99619,-97.82355,TX,63902,180148.3752,196570.3713,208917.055,216541.1511,221621.9066,230793.3968,297648.4255,374622.49,342631.4958,111814,3,2,1979,5764
78642,30.6946,-97.94087,TX,18347,264419.8333,285371.637,300577.7709,312038.4489,320582.8053,344207.4894,450152.011,564937.0134,524407.0728,21407,4,3,2414,4108
78644,29.87111,-97.67292,TX,20119,134362.5293,148722.2422,163940.511,176287.5796,189459.6393,205422.7034,252552.3706,316435.8313,311979.2551,42232,3,2,1841,3734
78645,30.4502,-97.96934,TX,14360,242491.5299,261221.9562,279941.3984,290828.6253,296857.1665,312446.1839,394636.2975,498252.2775,457625.8041,19789,3,3,2340,3655
78648,29.69594,-97.63827,TX,7803,117482.1369,128558.7584,141181.1456,148252.1514,159408.7688,175847.3053,211308.2959,251819.3312,240431.9946,18453,3,2,1705,1654
78650,30.30536,-97.21574,TX,2539,202958.7751,225015.4799,244306.329,260715.0489,280288.6941,304452.2365,368853.9068,458903.4139,445454.4668,2650,4,3,2358,21
78652,30.13462,-97.8606,TX,5014,267053.7062,290117.9677,305748.6843,316241.7447,328065.2262,354358.9202,458583.9918,556424.3624,515815.5879,8089,3,3,2038,2942
78653,30.33783,-97.52006,TX,30955,184229.7149,201415.1421,215096.5969,224031.1249,225005.0883,234061.5487,308247.8818,391147.401,348122.1587,44040,4,3,2112,5417
78654,30.57112,-98.20982,TX,18833,233850.4594,245578.3888,247624.5151,263527.5654,282706.3288,310181.0044,377179.4155,464572.2239,455485.5812,42540,3,3,2152,3414
78655,29.82346,-97.83517,TX,3696,186839.1428,201347.844,219837.1078,235293.0922,243440.8528,261530.7108,312855.9016,375595.4737,366091.2925,6337,3,2,1610,2
78656,29.90275,-97.8089,TX,2624,151938.7203,165990.3705,181822.9097,196854.8623,211738.9684,234391.4675,285281.9687,344337.6356,332434.5734,6103,3,2,1802,2711
78657,30.53328,-98.37906,TX,6810,336905.5547,346039.5979,367526.7145,398225.5054,426743.796,452838.8051,552046.3539,683068.6102,672156.3147,11341,4,4,2934,2763
78659,30.20667,-97.12624,TX,2855,218056.4125,235743.6897,253801.5014,272658.6693,281321.0283,301253.5026,371620.334,466339.6485,451230.3899,6226,3,2,1729,11
78660,30.44361,-97.59558,TX,110569,211747.3449,232034.4538,244580.1529,252484.6592,258251.7413,275712.956,372372.3898,458127.7317,412233.384,153354,4,3,2370,6575
78662,29.94316,-97.44231,TX,2552,198722.0639,225666.5322,242497.2868,258746.4681,269106.9789,292322.8262,372428.9221,482019.9446,468095.8385,4315,3,2,3214,51
78663,30.41582,-98.31144,TX,696,358125.995,393516.0344,411617.6036,438806.0619,460166.862,498625.5013,671579.8982,843247.1846,860814.9615,1447,3,2,2608,93
78664,30.50461,-97.64583,TX,60152,184416.6203,204207.1368,218805.7036,228609.0178,235544.0798,251590.4945,336710.592,414407.0997,371067.9305,114168,4,3,2066,5498
78666,29.8826,-97.97974,TX,83858,188123.8417,203140.0186,216229.8561,224772.0406,233399.3244,246832.9848,299208.3417,361738.1773,341172.2794,192490,3,3,1992,5258
78669,30.4347,-98.13066,TX,10730,393248.228,410190.0246,428535.1568,447146.327,470301.766,506945.826,663237.8128,828024.0216,770870.3429,15801,4,3,2859,1546
78672,30.88151,-98.49128,TX,825,114991.7986,119147.2911,125747.6751,139400.8874,144794.1952,158068.4835,201290.6786,260394.8362,256249.9639,2313,3,2,1623,959
78676,30.04141,-98.15051,TX,15241,285816.2466,304664.9662,321850.8231,338878.0237,356747.0515,385028.2166,499328.7911,603027.8185,561903.8931,25049,3,3,2450,1159
78681,30.5355,-97.71981,TX,57451,264403.7347,282832.3585,296326.5922,306457.2966,314590.453,340188.0622,455545.3927,554489.7283,505720.4509,69173,4,3,2569,5919
78701,30.27022,-97.74248,TX,9560,556056.0272,568097.9515,584363.6255,594781.0869,601025.6762,621971.3075,700958.2125,851574.7062,797332.312,11900,2,2,1630,481
78702,30.26339,-97.7144,TX,24830,336411.9556,369432.2789,386100.0172,405877.4791,421843.284,467707.1376,586776.9478,702333.59,633115.145,58884,3,2,1433,4932
78703,30.29385,-97.76554,TX,22111,786190.3896,837420.2147,856770.5107,890241.1053,926689.2648,993643.9668,1246389.857,1554300.915,1477845.296,24300,3,3,2598,4783
78704,30.24298,-97.76537,TX,49854,478402.5524,501902.4588,515391.3269,536787.6075,557330.7571,606516.4858,777041.0582,972420.8997,882102.9449,95227,3,3,1704,3549
78705,30.2947,-97.739,TX,32506,323076.0876,340242.1991,357292.1211,371476.1433,380911.2208,400087.0157,442792.0323,480433.9394,439180.9497,37015,2,2,1049,1135
78719,30.14465,-97.67148,TX,1856,172249.0144,184059.53,201190.932,223425.2773,232387.2164,259700.9123,343065.0048,412108.9185,365871.9689,5049,3,2,2220,5
78721,30.27127,-97.68345,TX,10728,213258.8374,247106.6431,270647.2855,294279.5301,312806.2007,345024.6572,433134.6288,510188.2913,473676.6683,32149,3,2,1488,4543
78722,30.29005,-97.71458,TX,5938,355291.6902,384240.522,399127.494,412658.0543,425358.2152,459713.0552,573225.0072,671873.4902,612323.2796,14082,2,2,1334,4987
78723,30.30423,-97.68578,TX,36114,298191.4854,323315.5228,344358.947,360383.2382,373623.3501,409637.5123,508711.2367,585696.8852,527882.2783,74485,3,3,1878,5353
78724,30.29474,-97.61439,TX,25936,158926.316,182160.1308,202613.5127,217233.1742,226661.9516,245500.7692,324662.3049,396714.6598,360915.0213,65190,4,3,1987,5953
78725,30.23554,-97.60859,TX,9082,155909.9072,176719.3907,190186.6897,200172.5545,205170.6146,218067.9389,295485.1757,374312.1484,329998.4419,18541,3,2,1562,5434
78726,30.42898,-97.84254,TX,13414,399645.2145,415915.2852,429273.8799,437760.7876,446143.5848,480583.7579,640437.3405,772804.8197,723146.6099,23869,4,4,3176,4113
78727,30.42894,-97.71736,TX,29991,249125.2566,271322.3671,291597.376,308136.3504,327512.7889,361525.2913,465447.6672,535900.7849,488981.4275,44560,3,3,1928,6317
78728,30.45537,-97.68948,TX,25359,221920.612,241964.5426,258319.8257,268546.3146,281229.0425,310304.1653,411754.7311,483353.3781,442072.5921,52550,3,2,1749,5307
78729,30.45738,-97.75516,TX,30907,243905.7354,264992.2865,277955.8985,286628.4016,298195.4027,329848.5628,437921.8084,516193.7239,467859.4482,55960,3,2,1899,4713
78730,30.36322,-97.83847,TX,9455,546030.9973,572641.5012,591929.7124,615486.3509,639421.3907,698758.7418,952735.9456,1167866.547,1092777.905,7811,3,3,2967,4099
78731,30.34766,-97.7687,TX,26506,580074.7317,606800.3859,627131.6825,650634.3026,679690.4878,737386.2714,947589.4476,1152938.285,1087105.576,33742,3,3,2624,3039
78733,30.32338,-97.87762,TX,9500,580074.4846,603627.2913,621496.9502,649305.1685,671525.2616,729998.4833,987703.7929,1217938.328,1146232.338,9196,4,4,3696,508
78734,30.38079,-97.94676,TX,21625,374403.4352,388455.1431,404651.5504,423306.2206,436468.6182,467595.3439,611869.8305,742273.8005,678413.0981,30662,3,3,2726,3024
78736,30.24833,-97.94965,TX,9481,305376.9524,334028.2298,352199.248,370230.8911,390908.7892,425542.8677,561802.2149,658673.5753,601399.6325,13701,3,3,2201,2720
78737,30.18935,-97.96059,TX,24783,411722.3019,433913.3168,450205.7525,467397.0696,483127.2608,520615.7699,703057.3871,865993.2566,791380.8498,16987,4,4,3402,2911
78741,30.23007,-97.71389,TX,46147,201632.7289,235283.7388,258043.259,280075.2258,288271.9013,316828.1561,399247.5431,474530.5468,437053.4931,144487,3,2,1325,4918
78744,30.18024,-97.72888,TX,48524,164229.1604,188979.7637,204301.2777,216715.2129,228991.0872,251586.9864,336301.1582,407872.0465,371269.7851,126390,3,3,1866,5230
78745,30.20743,-97.79822,TX,62277,236781.185,261277.7643,277350.0896,291290.6978,307152.4403,336976.5958,435292.2512,518623.6284,472660.3924,135741,3,2,1498,5146
78746,30.29759,-97.81136,TX,28017,855733.524,891234.2233,919946.2798,962849.905,1001057.24,1085501.651,1487594.704,1921472.809,1826867.982,26853,4,4,3856,1499
78747,30.12521,-97.74117,TX,20698,217350.4615,232705.3915,245585.9234,257218.884,264459.1712,281595.0699,375838.8418,454017.6862,411143.7529,38311,3,3,1979,5259
78748,30.16144,-97.8227,TX,53501,244480.011,263961.1512,276605.7606,287145.0589,296147.3052,318724.3619,421710.0063,498738.4582,453220.8133,90212,3,3,1895,5304
78749,30.21329,-97.85732,TX,35933,306544.1884,326944.0301,342569.0079,354388.9012,371079.0446,403846.1546,537250.279,631037.9872,579792.205,45777,3,3,2109,6450
78750,30.41685,-97.80223,TX,29559,342236.3254,364909.3525,380746.2824,390530.3857,406236.0164,443731.0854,578379.4879,682121.4554,625597.1967,40121,3,3,2278,4596
78751,30.3108,-97.72278,TX,15856,388264.675,410468.7098,424028.3943,435990.7832,456337.1924,496356.3213,609088.938,713779.3539,660612.8334,36614,3,2,1604,5752
78752,30.33141,-97.70364,TX,21178,230567.2321,260652.5701,278122.3596,289082.5774,306615.7389,337518.7048,423399.7734,496467.7302,449930.1373,51592,3,2,1463,6117
78753,30.38353,-97.67335,TX,58805,177468.3796,203243.5118,223163.5553,235643.698,249627.7407,275126.5527,357536.051,419489.5182,382047.4043,142781,3,2,1656,5433
78754,30.35633,-97.63925,TX,29690,203177.4822,222808.3203,237263.8241,245443.9584,251526.6597,270558.5697,364141.309,444211.3695,400154.0512,47054,4,3,1911,5572
78756,30.32219,-97.7402,TX,9314,461407.405,485072.6444,500928.8168,517724.5646,536357.8721,582841.4838,714826.4053,858460.019,784645.1816,13283,3,3,1908,4098
78757,30.35164,-97.73267,TX,25547,368174.3894,398051.0671,415848.7727,428059.9861,445258.9411,485433.1132,608864.2756,720917.642,649447.1148,38484,3,2,1612,5698
78758,30.38768,-97.70665,TX,50717,184555.8365,215157.6927,237399.7102,255121.8328,274919.4668,307929.1524,396804.5507,454909.3348,419793.4817,116974,3,2,1526,5331
78759,30.4027,-97.76093,TX,44978,386061.7208,412037.1492,429728.1098,440622.1864,458727.5293,498373.8424,637750.9342,758272.6861,692918.9203,62423,3,3,2152,3901
78801,29.36407,-99.88476,TX,21435,130130.9671,136771.6749,135125.8065,132186.9849,135855.7504,143961.6304,159527.3691,171452.3218,169760.1509,56664,3,2,1922,2361
78834,28.54776,-99.87286,TX,7316,101632.6155,98017.7725,94941.38759,98950.53501,105175.5959,111238.5516,117105.4338,120979.38,116397.364,19854,3,2,1866,1509
78839,28.71282,-99.75516,TX,7796,63379.75146,66170.05337,67733.92186,66788.82883,67420.96437,67358.1859,74663.38269,84440.62488,84396.22227,23063,3,1,1129,6028
78840,29.74499,-100.92362,TX,46970,120569.8431,125063.1722,130459.4623,134127.9361,142964.6273,156900.6306,173002.7586,192423.5812,191383.7705,120332,3,2,28162,2664
78852,28.82698,-100.31543,TX,56746,153801.067,154804.646,153518.9208,153014.7199,145776.7024,150375.9936,166043.9493,180116.2224,182147.6064,148956,3,2,1648,4453
78861,29.41778,-99.15663,TX,13272,148090.0286,152022.8247,159480.0039,175843.5567,184637.6298,198938.5109,225783.2957,253793.3653,239948.0322,27538,3,2,1614,1058
78872,28.90751,-99.88039,TX,1014,59179.21722,62044.83519,62817.85523,63506.23691,64464.84742,69943.94447,77103.77263,88613.24884,84991.96661,4266,4,2,1900,12
78933,29.77209,-96.33829,TX,1357,268656.5564,287309.9526,306278.9554,330668.5712,349636.9879,376125.4089,446294.1348,497027.9404,485179.8622,2260,2,2,1787,16
78934,29.7023,-96.56741,TX,6626,165555.1266,174082.9702,180176.0592,191533.2531,202433.5511,210171.1635,243710.6598,268956.7993,268397.4051,14218,3,3,2428,988
78940,29.93139,-96.66701,TX,2164,315191.9634,340616.9792,358257.0962,379913.252,388965.3348,417615.3858,515657.5074,584912.4387,564036.9106,3654,3,2,2136,1774
78941,29.74201,-97.1561,TX,3076,241922.5317,253488.3329,258628.4595,270385.8776,282789.0991,300319.1321,353759.2501,407434.5644,403721.3018,6147,3,2,2027,704
78942,30.16803,-96.93153,TX,9627,157901.762,167776.0181,175874.0108,195240.0647,206912.4075,224203.8776,259502.8179,294671.9249,285610.6127,19591,4,3,2407,3641
78945,29.91594,-96.89031,TX,10570,198170.8118,214452.6229,228297.694,235260.683,248225.5427,267249.6768,320161.5029,365162.4188,370586.0378,20302,3,2,2298,533
78946,30.18947,-96.77412,TX,955,255174.9593,275802.153,293489.4575,320964.8845,340493.7,365304.3614,429553.2588,468268.1634,446542.5343,2224,2,2,1775,13
78947,30.42378,-97.04183,TX,4589,192357.216,210425.5735,227927.4492,252337.4479,270142.7653,295779.0819,351577.1377,413853.0107,394960.9966,8507,4,3,2620,705
