zipcode,state,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023
79745,TX,Kermit,53454.818201200105,61043.26465300582,64557.926934154,69766.93273794513,87676.35367262398,109123.99837934722,126557.24293761606,125373.28196300007,105341.477221943
79821,TX,Vinton,109914.1657644644,115617.03697008437,119460.98532182741,120494.45966742263,123286.07301151693,130861.77209816933,149573.04340780582,174607.53108605597,188512.71342994884
77565,TX,Kemah,237777.98183864137,254420.2493512931,266902.79707062803,282083.62721548503,290810.6769911022,300214.514656264,339384.6225221822,387403.5379641303,387544.46047014464
75491,TX,Whitewright,144097.55918076972,157194.07003669263,180604.2295329553,203595.70962165052,214138.0782268464,225255.42330530225,268064.5530744276,322157.10561104893,321237.73579151265
78226,TX,San Antonio,75837.77645919756,87438.94366903207,94215.36901710455,103083.60030538087,109283.93622997015,120294.96504695789,137845.55594592285,157381.78133499043,154035.56739864932
76633,TX,China Spring,198138.5649551123,211794.76972767338,238193.29188640954,260032.60587353283,280345.36319396866,303419.3103144854,356118.21515729715,423530.7910077816,432458.26805978955
79411,TX,Lubbock,59914.166456959276,60512.98504584149,70579.15307670367,75484.52618530796,74224.4334336274,78483.05966564463,92818.26554066809,106351.85555027674,111162.91350014992
76437,TX,Cisco,74263.29589217511,76512.62628840658,76231.19524068497,80958.5625002143,87316.44889901187,93953.69601239549,111792.41083526601,129202.95779553764,121316.49298961379
78605,TX,Bertram,184329.89025494244,202865.06134972387,211028.08654462404,227030.68976872406,254783.34442468468,286132.4289011392,353888.2953690973,445565.615676818,439871.07752090774
75972,TX,San Augustine,117529.3634159603,125516.3809385785,133032.91745253422,145213.6885690353,151574.92082267112,158229.18029080774,173693.62759685982,182267.3490669514,156744.23794052
78203,TX,San Antonio,60165.38782047312,70602.1918113042,85621.07536190705,109675.43350455398,122906.50509387907,137134.28405103288,163427.8351266906,186734.79182718173,181668.63836887252
78722,TX,Austin,355291.69016151567,384240.5220449432,399127.49403545755,412658.0543007872,425358.2151877707,459713.0552124451,573225.007203533,671873.4901586905,612323.2795921516
75755,TX,Big Sandy,122744.77738923849,124973.18486612802,128264.8012902246,135102.79247536356,145615.53324660438,160358.55438245402,187456.25238166307,213156.14739274405,218242.27959132753
75158,TX,Scurry,160550.54535469823,174829.01369357298,192923.151121688,215152.46303554846,229710.6449999615,244819.42073708287,293174.603026202,348785.75525989285,339938.9385931177
77360,TX,Onalaska,112591.35530515201,109446.37642933395,112722.7119005322,118570.9916859088,123461.6702718552,129022.24227979792,147155.0220724166,169667.4553518817,162956.052169674
75459,TX,Howe,140837.76341434265,156702.51627733026,176162.7886288313,195646.9363494593,203705.99911838365,215402.63783770337,248604.73422342073,295108.256360409,305551.0268764472
76825,TX,Brady,79316.69518048692,83467.3529316481,82013.12366630518,87686.64561830775,90263.26503135549,94805.4573320246,102212.98461815645,122292.24767460705,117438.48687236282
75440,TX,Emory,163367.95862706812,169371.2309130771,179813.37344221913,198661.24431498346,215925.04640508044,231836.4692125918,271444.81607603957,318838.64660928893,310281.81484067335
76579,TX,Troy,138586.89478975005,147196.50358498242,154689.96725024,164446.2577070418,174661.02824031358,186536.62834573374,222093.60883010726,266478.6331258742,270610.7484875967
75693,TX,White Oak,154358.483756997,157974.0348777616,158306.7613857258,165874.01749895178,185479.0246894641,193083.8675414135,199858.31514817142,226717.77284481833,238649.56191778713
78257,TX,San Antonio,526974.1749075678,533286.2582683167,541326.904844747,552996.4480381721,560422.789364769,576914.4677398654,664870.0770406463,783709.4446303282,832907.4659817858
76043,TX,Glen Rose,194187.75672650142,201794.6644881349,212045.37834441863,227485.11424638226,234055.7552491695,248485.75750829667,290971.72437330126,344756.9667518718,355910.18016652705
78560,TX,La Joya,71582.14534811996,77229.88591811729,79034.16156468203,80224.06805968737,87247.07734655564,97060.12194921372,111244.664158813,129381.37329817562,144719.3969590469
77879,TX,Somerville,113907.78163186763,119536.41256557801,125137.83194212541,138625.21388026248,149558.8296007778,159801.68980080925,181736.17197634393,189809.07181146336,178961.71685447343
78372,TX,Orange Grove,174590.634193932,174020.5365332816,176580.63646175677,179178.3905455758,184387.8501338327,191703.02633355279,199657.48048239868,199900.62005683198,191613.975832901
75559,TX,De Kalb,106553.81442261864,111304.68621276662,112978.95434680981,121549.26714917137,123791.41692515578,132650.745981239,153214.41992379059,176728.9562198073,166163.84384314652
79836,TX,Clint,113083.94663102478,109988.84695746658,112519.43614877817,113016.72638747067,117754.72834757583,124579.96433875425,139051.28743080347,158708.04122494606,168701.91901228955
75117,TX,Edgewood,132286.55887170276,138487.0881589552,149236.73754607915,161582.78534455175,175675.74957177645,190168.8446141017,225836.4785501995,261901.32906676448,255988.88707973817
77358,TX,New Waverly,195099.002586038,210185.4987281081,216908.5206581282,227059.4927806798,243147.82024934483,261015.39584996155,302306.0971332038,347972.4459281639,334705.78335832356
78593,TX,Santa Rosa,74659.65278209251,78885.49875666718,83374.17212582748,84041.7727209608,84815.57687656449,92334.16036146284,109356.63640705695,119045.23461492038,127004.91740842085
