zipcode,latitude,longitude,city,state,population,density,state_x,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023,Net_Income
78382,28.11489,-97.06342,Rockport,TX,18702.0,90.4,TX,Rockport,185406.68734768778,200287.11325661736,209668.54591279442,214710.35365390987,215323.83493415732,236975.0089751219,280884.263333833,325076.9614412211,333876.7129485226,36415.0
78383,28.07713,-97.94425,Sandia,TX,5057.0,13.8,TX,Sandia,162600.62921500116,163964.53532702365,162963.97536166784,165669.72578779844,176379.2787203977,182728.87556452738,198674.2937266822,222675.95888959334,223023.85663847445,7103.0
78387,28.08224,-97.55255,Sinton,TX,9791.0,22.0,TX,Sinton,116395.64466625718,124134.03310500558,129485.91969818511,127189.83665284367,139510.18822302207,150216.3476113236,160256.71965958053,167352.8465351009,154372.45433937074,23025.0
78390,28.00198,-97.35631,Taft,TX,5737.0,11.0,TX,Taft,117297.9058298921,129748.89888510876,132469.00091881232,132951.9064092648,137806.77759735068,155457.73687695,159083.93111642133,156908.75795558133,141595.53180845178,15578.0
78393,28.18097,-97.35427,Woodsboro,TX,2194.0,6.7,TX,Woodsboro,107241.04787484366,114772.28859351635,114357.83481182928,120813.8953854468,130850.08536014099,144531.04948265338,153289.84153325346,148162.03831541532,130154.24147609512,5166.0
78401,27.79734,-97.40118,Corpus Christi,TX,4660.0,836.3,TX,Corpus Christi,93330.63193985895,99549.4139553518,106878.85242106351,106701.73472699139,111200.17075190276,119995.98753359925,132082.2656015842,131224.09399293843,115341.68286683122,9340.0
78402,27.82413,-97.4091,Corpus Christi,TX,233.0,21.3,TX,Corpus Christi,59388.6643159818,65271.33008763911,70352.49881224443,71425.5567351847,70972.07120519651,77585.07127978087,91254.15181861888,112159.13136930893,125421.440213786,917.0
78404,27.76798,-97.39946,Corpus Christi,TX,15650.0,1878.5,TX,Corpus Christi,107512.83399193326,113106.44497519,120897.59382583445,124342.24473091472,130716.85667327237,141375.40077718618,151301.53991372732,155706.33369164797,150342.01086758412,39968.0
78405,27.77404,-97.43872,Corpus Christi,TX,14194.0,1076.1,TX,Corpus Christi,67859.05708863145,70854.5432902818,69118.21806509804,71810.47715628425,74911.08187575666,83277.11470987786,87774.62207384918,84411.1298846822,75076.42448192519,48429.0
78407,27.80762,-97.44772,Corpus Christi,TX,2033.0,327.4,TX,Corpus Christi,76217.08154958575,82142.29192833485,83301.37402017931,83330.7018196314,88006.06319317369,98696.83375691598,102948.8528390664,99681.7283362871,96834.46307234225,7469.0
78408,27.80081,-97.44339,Corpus Christi,TX,10294.0,678.2,TX,Corpus Christi,73418.23393972349,74253.8659281588,78208.018943557,81152.64380475745,87222.29130589987,96874.96484236186,102392.03410530784,100343.45164339058,97312.81864156837,35007.0
78409,27.81729,-97.51458,Corpus Christi,TX,2312.0,48.4,TX,Corpus Christi,122850.740270161,129012.20232532581,135511.91469545336,141698.5849069185,149827.8828077606,161603.39363360204,170726.29360065848,173614.94301059115,173811.75102849674,6781.0
78410,27.83798,-97.59388,Corpus Christi,TX,27623.0,474.4,TX,Corpus Christi,162732.2064051878,171339.9599804537,175502.90591044782,179218.46050831824,186065.89437569166,197011.1703473417,212921.7289222798,232742.53174778062,233219.8432252864,48433.0
78411,27.7293,-97.38504,Corpus Christi,TX,24194.0,1522.9,TX,Corpus Christi,131688.60728633584,139676.43156289708,144438.80082321234,147744.40527061909,154717.89609755905,166025.53951479914,177814.84511343238,187631.2551094202,188513.28860092806,68176.0
78412,27.70364,-97.34264,Corpus Christi,TX,41071.0,1836.0,TX,Corpus Christi,133025.0061056814,141496.5032267815,146354.8254172794,150244.52799217388,155773.5340970666,166090.3786588964,178528.278823583,191671.54228855637,192784.75185957507,86302.0
78413,27.68345,-97.40409,Corpus Christi,TX,36989.0,1812.4,TX,Corpus Christi,176599.66037966113,187218.36775809314,191045.6859240499,194485.36574469495,201023.56427916163,213200.8368202749,233502.41856342426,255286.62533224068,257699.5239638745,76213.0
78414,27.65992,-97.369,Corpus Christi,TX,46133.0,1251.4,TX,Corpus Christi,210734.88926024013,219909.30368674282,224206.7261359579,228711.45654015965,233599.84872939592,245520.23466109452,273127.30489218415,305592.9313418877,306056.47866981325,59896.0
78415,27.65437,-97.48712,Corpus Christi,TX,41583.0,147.1,TX,Corpus Christi,113713.7087288953,121563.60270758574,130553.74552906338,132422.86895968363,140375.41656205893,152173.12997933137,160130.52443774985,163244.5227334946,161558.03303850902,114287.0
78416,27.74933,-97.43759,Corpus Christi,TX,15030.0,1748.0,TX,Corpus Christi,73796.6170448585,80807.03007232545,84962.24014718826,85626.70987079774,89743.4343553742,101626.48587309876,106817.17467218685,107631.11628847943,107016.58892439803,46456.0
78417,27.73753,-97.46771,Corpus Christi,TX,4400.0,182.3,TX,Corpus Christi,102813.58565625973,116404.541191842,126339.31212550537,130928.8524867184,136510.63027507844,148638.0441652061,161217.59464885155,170299.51362014737,167855.3324551724,13505.0
78418,27.52732,-97.29313,Corpus Christi,TX,30015.0,158.0,TX,Corpus Christi,192518.6263497027,202349.35905035594,207150.23978468913,210696.34479123983,214897.9754078038,226532.5681008849,258248.05081727752,306035.1149296152,312276.15339146776,59205.0
78501,26.21599,-98.2391,Mcallen,TX,60855.0,1512.0,TX,McAllen,97396.86111784635,103806.84905940584,109281.8577443935,113648.6043703532,118805.40029093651,128084.3945175197,146239.19749867104,171931.93942332023,184332.26503707387,167076.0
78503,26.16229,-98.25132,Mcallen,TX,20444.0,410.9,TX,McAllen,93874.06769466445,98567.75090098318,104322.73486401518,107632.15288372699,110617.72063671907,120062.02788726466,136111.0590816145,159250.04658636622,173360.53017300568,63452.0
78504,26.27758,-98.23728,Mcallen,TX,60740.0,1196.9,TX,McAllen,147243.64634178602,154298.54255986353,158996.87874508364,163872.05011124656,169797.16208383132,178319.32427015412,201475.34965534168,235113.96074288676,247608.96789163662,109596.0
78516,26.14256,-98.11977,Alamo,TX,33963.0,346.7,TX,Alamo,77948.42137882386,80905.09242331638,82622.11614713118,89364.70855481207,90929.51999049739,101959.85132781051,121103.98740502243,140079.02770398726,151734.35595329784,99032.0
78520,25.96564,-97.55103,Brownsville,TX,60592.0,588.8,TX,Brownsville,96574.66612358093,96744.59163380238,100270.56274836411,102015.67475521239,100752.09754462437,109917.988401993,130490.59573329087,151503.3698947341,164298.88925402853,187042.0
78521,25.95109,-97.32078,Brownsville,TX,88791.0,365.7,TX,Brownsville,85577.174668524,87144.45761787416,89859.43505708553,89405.31098676576,89467.81080634713,99154.80784676703,118223.87679957523,134583.13023668493,149343.83539981054,296007.0
78526,25.99587,-97.44991,Brownsville,TX,58713.0,478.2,TX,Brownsville,127097.38119250227,129778.16516587227,133254.0783388474,137426.8290683072,132287.4059848332,138873.4634124268,162934.73488274106,193482.5175880914,207738.5763855989,130550.0
78537,26.17322,-98.05744,Donna,TX,51216.0,343.4,TX,Donna,63868.48375819077,66003.19803705653,68196.06267617251,74203.0128237281,75834.69099044424,85348.22416075374,100837.31311415076,118033.46677801658,129638.0699853906,142612.0
78538,26.36812,-97.97152,Edcouch,TX,10557.0,60.8,TX,Edcouch,60370.479219060864,62962.813432582705,65014.76368634444,68422.01506079074,71866.6372764553,81049.07839441659,98717.53340482683,115645.80589872065,126567.60868982124,35710.0
78539,26.28,-98.18311,Edinburg,TX,36531.0,1152.4,TX,Edinburg,128463.03604064492,135601.1330213837,140996.41058541115,147813.98868981062,153575.52877791532,162140.5255049823,185073.25750466555,215778.45929332904,228384.88683377756,74808.0
78541,26.4528,-98.28632,Edinburg,TX,45675.0,60.8,TX,Edinburg,100316.29693141372,106768.81002798311,109197.12343047948,114737.03166440393,121633.44705876308,132349.317158893,151570.06983317717,175133.8294799799,185800.06132023985,111366.0
78542,26.44412,-98.09163,Edinburg,TX,84606.0,185.7,TX,Edinburg,97641.9661997577,102315.7678435215,104643.26261322458,108924.52233395267,112353.49254995253,124074.93092851205,143823.66598133175,168573.5065503856,178713.50401021683,188099.0
78543,26.30117,-98.00508,Elsa,TX,8421.0,511.5,TX,Elsa,46957.60915895734,50869.945468918355,51901.93613612941,55664.299889307724,59023.59551739995,65085.82865451375,79926.83595651078,94710.21528795075,110389.52750161433,29558.0
78549,26.48528,-98.02329,Hargill,TX,1109.0,16.6,TX,Hargill,36763.75281685509,38073.0383154597,39100.01797704092,40721.613663485296,44939.77359919905,56179.54555440871,65782.73639852091,73849.09113835027,85335.1962628579,3315.0
78550,26.25469,-97.66406,Harlingen,TX,54486.0,223.4,TX,Harlingen,102515.24086107926,103113.24545453418,107679.04401160788,110358.31090459977,107193.42575579048,114522.65385880333,133033.26321490138,152469.02091571203,158142.59624347938,143984.0
78552,26.19664,-97.75083,Harlingen,TX,41382.0,332.6,TX,Harlingen,124838.83461381325,126928.93389328802,130613.6045204859,132839.82922801346,130520.03101505038,137585.55437236154,159230.49842930955,184904.0219036577,194958.9841589449,81494.0
78557,26.10844,-98.25118,Hidalgo,TX,13939.0,324.3,TX,Hidalgo,92034.22018893815,101235.6584975401,104266.72876040371,110183.31977144012,115604.91811361448,127057.66910143885,145160.35781403983,168541.68430533717,179377.81161585893,49066.0
78559,26.14549,-97.82765,La Feria,TX,12819.0,136.3,TX,La Feria,79347.19983423478,82380.0316407701,82469.93703840768,82252.4806737514,83411.70567490232,94114.04628584726,108616.35446815878,121894.24556510313,130249.30885976469,33932.0
78560,26.25545,-98.49515,La Joya,TX,4417.0,119.8,TX,La Joya,71582.14534811996,77229.88591811729,79034.16156468203,80224.06805968737,87247.07734655564,97060.12194921372,111244.664158813,129381.37329817562,144719.3969590469,14865.0
78562,26.28809,-97.89293,La Villa,TX,2950.0,53.0,TX,La Villa,53014.64036280796,56275.6143982204,56805.75175598317,61258.60231825531,63996.3937840753,69990.87813113997,84022.14820257232,100482.6876006021,107771.46505675516,7635.0
78566,26.13543,-97.42184,Los Fresnos,TX,24551.0,68.2,TX,Los Fresnos,105225.25596314103,107716.5851522177,113028.88447488606,112729.90817927144,113535.71382792138,123274.0711585697,145015.99775567814,164211.79497120375,172228.38070395618,59131.0
78570,26.17149,-97.9112,Mercedes,TX,33221.0,170.6,TX,Mercedes,59829.649649124534,61109.2991981965,62317.33925188347,64795.27354123424,69018.56341815264,78239.43955656102,92441.29283864133,107872.47786864435,117911.22646367238,106119.0
78572,26.19848,-98.35633,Mission,TX,76645.0,551.4,TX,Mission,99801.76937569065,106821.59642559354,109259.76373217853,112235.59258896782,117450.10616776138,126420.56022724697,144952.10785317462,169598.6338257243,180936.4338170858,190657.0
78573,26.29745,-98.30242,Mission,TX,42523.0,447.6,TX,Alton,101289.33292325719,107971.52190104204,114803.6414453317,120475.15513238456,126119.72265292949,138070.7413460296,158218.3953790758,181994.68625815507,192140.43198463036,113965.0
78574,26.31118,-98.37293,Mission,TX,63660.0,473.9,TX,La Homa,91393.64505457903,96044.35703477733,97450.12990289053,101366.75542335917,109213.57973778388,120347.29812065147,138538.2258840475,160754.1889852653,171458.82542698743,166189.0
78575,26.03234,-97.55083,Olmito,TX,5077.0,235.4,TX,Rancho Viejo,154390.78645753264,160819.12589605685,166804.34493681186,168580.62211403745,162781.59341054654,167903.28244794233,195037.04681085804,228116.20010731104,239551.53911027676,11064.0
78576,26.32584,-98.46799,Penitas,TX,12748.0,84.6,TX,Penitas,70190.20159471229,73638.38915311177,73072.89827040759,75095.4042640456,81376.84428323644,89510.48293627844,105844.63713204056,122382.37008556938,131731.27748641954,35681.0
78577,26.1665,-98.19082,Pharr,TX,79128.0,1175.0,TX,Pharr,77223.63384138422,82702.92700420337,86680.94456299538,93036.48464836442,96106.41540753913,106133.21475186483,122551.23174857488,143292.06528328636,154921.98783225074,222153.0
78578,26.05336,-97.31004,Port Isabel,TX,10551.0,71.5,TX,Port Isabel,146559.29768339044,149671.13331937368,152092.63314147538,155266.59174355993,148050.5345249437,153332.0773172339,180405.26329893665,221459.9952985728,246908.80500390538,31684.0
78579,26.0892,-97.94627,Progreso,TX,3176.0,215.3,TX,Progreso,49154.827135725085,51920.860707178595,51813.336062770795,55260.50497702436,63503.20656619198,74875.40609183941,87067.16445466854,98226.18091134388,113321.91003693242,13636.0
78580,26.50065,-97.75087,Raymondville,TX,13429.0,20.2,TX,Raymondville,62570.95962797254,64384.482364766554,64267.32119421855,70843.9106619644,80332.64585774449,88313.69545279787,97106.3994231436,95878.36471764324,83918.62099372904,33207.0
78582,26.53937,-98.73985,Rio Grande City,TX,44583.0,30.5,TX,Rio Grande City,106055.10708346618,104429.17476311034,100276.99548939055,100773.05273749244,99332.9943812063,110202.9054570633,128218.69138749295,127197.51741821082,113159.64133754608,109630.0
78583,26.28166,-97.4686,Rio Hondo,TX,5952.0,24.7,TX,Rio Hondo,112371.38370377524,114070.5047168417,116765.60767493665,116924.54869794771,116078.92591540657,123696.34020159347,143611.2049046084,164333.46101935455,168116.23150537928,16348.0
78586,26.10715,-97.64576,San Benito,TX,48726.0,123.4,TX,San Benito,87222.99837641537,89496.4739762572,92438.60400797224,91113.13428646036,88907.70655664848,95222.31534671992,111251.33165997971,122214.2331424355,124143.38346080374,146451.0
78589,26.15349,-98.15979,San Juan,TX,39881.0,604.1,TX,San Juan,81251.37855232578,88478.75717785295,92236.99713834295,97475.20391025765,101881.27255422629,112902.13723835646,132343.8268004441,154923.2626637533,166838.95384280526,124791.0
78593,26.26999,-97.82187,Santa Rosa,TX,4857.0,48.9,TX,Santa Rosa,74659.65278209251,78885.49875666718,83374.17212582748,84041.7727209608,84815.57687656449,92334.16036146284,109356.63640705695,119045.23461492038,127004.91740842085,17646.0
78595,26.31457,-98.54038,Sullivan City,TX,7272.0,92.0,TX,Sullivan City,53484.4534834267,56343.0070660455,55048.78193669632,56192.16957523398,58802.60049884548,68359.64989525573,83247.46734321202,101104.63485030328,116617.58773008097,17690.0
78596,26.10668,-97.99856,Weslaco,TX,36852.0,354.8,TX,Weslaco,81354.65932413665,85282.50474137437,87678.03359759593,92576.15920043696,96063.01761203457,106592.72507528495,123911.9272319216,143489.40753824866,156016.1245947248,99703.0
78602,30.12735,-97.32801,Bastrop,TX,32646.0,64.5,TX,Bastrop,185490.1169579033,202940.03550352526,219720.15954154744,233720.6826682183,241714.3928695844,255885.34641392148,311104.77363747655,393018.5187061899,374344.98787947104,58312.0
78605,30.77366,-98.04663,Bertram,TX,6955.0,15.6,TX,Bertram,184329.89025494244,202865.06134972387,211028.08654462404,227030.68976872406,254783.34442468468,286132.4289011392,353888.2953690973,445565.615676818,439871.07752090774,10477.0
78606,30.09213,-98.45789,Blanco,TX,6890.0,11.0,TX,Blanco,252551.71060012793,274234.7912282893,288932.14978655655,312150.5068121994,336447.8951564537,362805.703311584,451704.6678184054,539173.3156920593,540329.9992265527,12279.0
78609,30.75975,-98.45271,Buchanan Dam,TX,1966.0,47.8,TX,Buchanan Dam,191517.90944427636,199395.02215848013,212456.12782556113,230718.4716662911,247168.26647075693,264773.07553463394,337198.1026762358,418506.8591286789,399491.3102958672,4596.0
78610,30.07962,-97.84047,Buda,TX,41681.0,166.1,TX,Buda,229640.47570384227,244696.08234239215,256024.02249877967,263122.3673408442,268909.6277966767,281051.95725491515,364331.0918590105,451355.1052036151,416388.58648678154,57101.0
78611,30.79188,-98.26663,Burnet,TX,12938.0,18.2,TX,Burnet,187033.75043498058,198859.22601162383,206578.18598010577,219011.95373994773,240926.3296344004,272595.31973954535,337571.0744620646,422174.63029026566,416633.2199170118,28520.0
78612,30.09301,-97.49017,Cedar Creek,TX,20508.0,79.9,TX,Bastrop,190039.62007744214,211170.55212317503,231427.1903137203,246319.27693860533,254867.8568689163,278436.6091593712,351538.6557711402,436204.24742114224,431999.24462981604,28784.0
78617,30.1508,-97.59928,Del Valle,TX,28690.0,173.0,TX,Del Valle,156067.03006830323,173835.66033313304,187324.7091149531,198935.6875700182,206342.20356628182,220563.23030280732,291420.93366483226,362783.6930119965,328084.31195759884,57600.0
78619,30.11215,-98.03101,Driftwood,TX,6274.0,60.7,TX,Driftwood,444113.0211676665,473955.9824293048,499841.69967009913,523094.3131456342,547793.7596630881,589124.9441237232,798684.2658754421,1009015.8392512547,947590.4570308987,5438.0
78620,30.22214,-98.13491,Dripping Springs,TX,18564.0,40.8,TX,Dripping Springs,358061.7660742335,389162.8717453645,414755.7782456347,436143.18205539015,454524.949496686,491214.566335214,654448.0771857604,819310.3290915418,742030.6835243886,24815.0
78623,29.95973,-98.21933,Fischer,TX,1132.0,19.5,TX,Blanco,240425.53316902884,258491.43282526566,276301.7176991419,290856.6085356281,302487.3843907099,328517.5927005336,392300.9639099478,476622.9077705134,484604.62287720665,2349.0
78624,30.29227,-98.87141,Fredericksburg,TX,23084.0,12.0,TX,Fredericksburg,278288.0961701056,303927.6395715908,336970.00106891774,372789.703819434,369504.1275433724,388367.666147832,467970.087068891,556985.0501969765,544259.2423910376,50117.0
78626,30.66664,-97.59878,Georgetown,TX,37235.0,162.3,TX,Georgetown,204431.4798995443,220932.16856679364,235556.3654675775,244904.50925909192,248675.90687398124,260263.50862490153,337392.9782003611,420026.96153788135,382534.6066247131,57363.0
78628,30.63981,-97.74636,Georgetown,TX,39391.0,235.0,TX,Georgetown,286601.6114945409,303111.11521726777,317860.1309215889,326336.76089299587,328876.5671142124,346938.944382294,449832.74962484365,557323.4866064733,512372.29065042594,46846.0
78629,29.47762,-97.45093,Gonzales,TX,12011.0,11.0,TX,Gonzales,122674.67289290424,135831.83523049616,139890.09199389972,150152.01085111423,160483.08066365644,169796.0613997343,188700.2470164244,207179.597335308,205258.2311176819,29492.0
78631,30.34576,-99.31161,Harper,TX,3020.0,3.9,TX,Harper,184045.883001406,201893.48559424301,220769.43810594117,239602.37327050217,246494.21435468784,266485.4505872493,316744.23623997474,358404.5976268752,346226.04587288713,5911.0
78633,30.73803,-97.75465,Georgetown,TX,26507.0,130.4,TX,Georgetown,304106.388421575,317087.38071213715,323880.14032314374,329928.96252547746,331613.5311129955,342566.05924976314,414958.5293364763,503231.65866613254,477523.6899973005,33138.0
78634,30.56,-97.54404,Hutto,TX,38529.0,263.8,TX,Hutto,189754.5126624876,206194.21599526508,221938.15644553935,231738.09285899697,235096.31471019183,247386.30815384423,326312.5750167417,411203.1695096149,370039.73269019776,49777.0
78638,29.65821,-97.79595,Kingsbury,TX,1978.0,6.5,TX,Kingsbury,217907.93411070493,224123.96616932354,239250.46089601747,245156.34414002104,244649.69120954684,265779.79746529734,300467.2057416408,335288.0356463084,330116.77755567385,4224.0
78639,30.65823,-98.45506,Kingsland,TX,7999.0,70.4,TX,Kingsland,248510.3479623675,257637.3706184281,269814.94144205813,292187.9508167338,307672.53699900117,332381.65459417173,415745.9166480818,521636.28034172085,494463.5148551191,17017.0
78640,29.99619,-97.82355,Kyle,TX,63902.0,275.4,TX,Kyle,180148.37517967634,196570.3713308278,208917.05503217547,216541.15106647823,221621.90664882687,230793.39681955564,297648.4254973315,374622.4899583555,342631.4958392156,111814.0
78642,30.6946,-97.94087,Liberty Hill,TX,18347.0,63.7,TX,Liberty Hill,264419.8333482193,285371.63703497953,300577.7708875154,312038.4489315494,320582.80528863834,344207.48935681634,450152.01096598577,564937.0134244518,524407.0727962431,21407.0
78644,29.87111,-97.67292,Lockhart,TX,20119.0,43.2,TX,Lockhart,134362.52934929804,148722.24215174108,163940.51102050248,176287.57957043723,189459.63928675323,205422.70337656807,252552.37060600493,316435.8312902858,311979.2550959698,42232.0
78645,30.4502,-97.96934,Leander,TX,14360.0,170.6,TX,Lago Vista,242491.52988987986,261221.95623524094,279941.39839922386,290828.6253094362,296857.16649021703,312446.1838552879,394636.29748992296,498252.277475168,457625.80405058654,19789.0
78648,29.69594,-97.63827,Luling,TX,7803.0,22.7,TX,Luling,117482.1369046663,128558.75844389449,141181.14561665093,148252.15141829403,159408.76879382084,175847.30531575214,211308.29587732544,251819.33123717387,240431.9946261527,18453.0
78650,30.30536,-97.21574,McDade,TX,2539.0,15.4,TX,McDade,202958.7750571431,225015.47990373816,244306.32904213146,260715.0489182388,280288.6940613978,304452.2365289798,368853.9067898688,458903.4139256065,445454.4667663521,2650.0
78652,30.13462,-97.8606,Manchaca,TX,5014.0,172.9,TX,Austin,267053.7062173438,290117.96765083505,305748.6843006205,316241.7446801506,328065.2262076009,354358.92019522167,458583.9918416042,556424.362449053,515815.5879284147,8089.0
78653,30.33783,-97.52006,Manor,TX,30955.0,113.5,TX,Manor,184229.71493669532,201415.1420706124,215096.59685430117,224031.1248758285,225005.0882892942,234061.54865215404,308247.8818256987,391147.4010218645,348122.158669838,44040.0
78654,30.57112,-98.20982,Marble Falls,TX,18833.0,36.1,TX,Marble Falls,233850.45936885805,245578.38875154228,247624.51510418943,263527.5654290908,282706.32879208255,310181.00442607974,377179.41552265984,464572.2238662879,455485.581212375,42540.0
78655,29.82346,-97.83517,Martindale,TX,3696.0,49.8,TX,Martindale,186839.14279562896,201347.84395373843,219837.10777320236,235293.09222468777,243440.85281269895,261530.71082467787,312855.9016024131,375595.47365289944,366091.2925161884,6337.0
78656,29.90275,-97.8089,Maxwell,TX,2624.0,35.6,TX,Maxwell,151938.7202806378,165990.3704663733,181822.90966916314,196854.86230325108,211738.96836248602,234391.4674841006,285281.96868377185,344337.6355799402,332434.5733994619,6103.0
78657,30.53328,-98.37906,Horseshoe Bay,TX,6810.0,67.8,TX,Horseshoe Bay,336905.5546920064,346039.59794705576,367526.71453240653,398225.50540303154,426743.7960453566,452838.80506056733,552046.3538857041,683068.6101704221,672156.314652117,11341.0
78659,30.20667,-97.12624,Paige,TX,2855.0,9.4,TX,Paige,218056.41250574056,235743.68970095753,253801.50143217237,272658.6693091111,281321.0283449494,301253.50264733395,371620.3339884661,466339.6484982835,451230.38990341965,6226.0
78660,30.44361,-97.59558,Pflugerville,TX,110569.0,957.0,TX,Pflugerville,211747.34486313735,232034.45376326703,244580.1528812314,252484.65923070235,258251.74131645414,275712.9560167533,372372.3898188327,458127.73170455726,412233.3840283577,153354.0
78662,29.94316,-97.44231,Red Rock,TX,2552.0,14.6,TX,Red Rock,198722.06389074295,225666.53224722898,242497.28676281185,258746.46810259155,269106.9788529244,292322.82622579316,372428.922102222,482019.94458260894,468095.83853573055,4315.0
78663,30.41582,-98.31144,Round Mountain,TX,696.0,2.5,TX,Round Mountain,358125.9949606599,393516.03440984717,411617.6036339299,438806.0618838203,460166.8619573027,498625.50133061083,671579.8981617324,843247.184581373,860814.9614779372,1447.0
78664,30.50461,-97.64583,Round Rock,TX,60152.0,1398.1,TX,Round Rock,184416.62031944204,204207.13682088826,218805.70358620957,228609.01775832943,235544.07983733786,251590.494464551,336710.5920334285,414407.09972938197,371067.93052810396,114168.0
78666,29.8826,-97.97974,San Marcos,TX,83858.0,168.3,TX,San Marcos,188123.8416585813,203140.0186380068,216229.85608398914,224772.04057854926,233399.32444776897,246832.98484653825,299208.34174023697,361738.1772526233,341172.27944489906,192490.0
78669,30.4347,-98.13066,Spicewood,TX,10730.0,34.2,TX,Spicewood,393248.22800960345,410190.02456096234,428535.15677666053,447146.3269616298,470301.7660055698,506945.82598852465,663237.8127699737,828024.0215846249,770870.3429268944,15801.0
78672,30.88151,-98.49128,Tow,TX,825.0,10.7,TX,Tow,114991.79855448844,119147.2910820761,125747.67511936981,139400.88744554113,144794.19520524517,158068.4835331091,201290.67858991734,260394.83618135794,256249.96392270023,2313.0
78676,30.04141,-98.15051,Wimberley,TX,15241.0,35.1,TX,Wimberley,285816.246638417,304664.96623068623,321850.8231456501,338878.0237464182,356747.05153017584,385028.2165992523,499328.7910762211,603027.8185182039,561903.8930857856,25049.0
78681,30.5355,-97.71981,Round Rock,TX,57451.0,956.6,TX,Round Rock,264403.7347185894,282832.35850591795,296326.59220802825,306457.29659891693,314590.45296426275,340188.0622207557,455545.3927047504,554489.7282763956,505720.4509313967,69173.0
78701,30.27022,-97.74248,Austin,TX,9560.0,2447.3,TX,Austin,556056.0271514092,568097.9514818822,584363.6254812595,594781.0868919635,601025.6761593166,621971.3074718703,700958.2124920203,851574.706206059,797332.3119516078,11900.0
78702,30.26339,-97.7144,Austin,TX,24830.0,1915.1,TX,Austin,336411.9555853015,369432.27892953466,386100.0172488144,405877.479102035,421843.2839961637,467707.13761128165,586776.947773105,702333.5899672866,633115.1449673662,58884.0
78703,30.29385,-97.76554,Austin,TX,22111.0,1518.4,TX,Austin,786190.3895577086,837420.2146811159,856770.5107085881,890241.1052940936,926689.2648249607,993643.9668235445,1246389.8574303037,1554300.9146740937,1477845.29625292,24300.0
78704,30.24298,-97.76537,Austin,TX,49854.0,2196.2,TX,Austin,478402.5523633535,501902.45883004816,515391.32693575183,536787.607514799,557330.7570919269,606516.4858093808,777041.058184661,972420.8996527853,882102.9449415026,95227.0
78705,30.2947,-97.739,Austin,TX,32506.0,6063.0,TX,Austin,323076.08763656905,340242.1990614655,357292.1210766795,371476.14325349795,380911.2207871117,400087.0157313049,442792.03233479784,480433.93944437435,439180.9496775735,37015.0
78719,30.14465,-97.67148,Austin,TX,1856.0,36.2,TX,Austin,172249.0143707028,184059.53004456696,201190.93195935132,223425.27726481424,232387.21641491714,259700.9122749771,343065.00475792954,412108.91849329136,365871.9688625349,5049.0
78721,30.27127,-97.68345,Austin,TX,10728.0,1161.0,TX,Austin,213258.83744314837,247106.6430630387,270647.2854955893,294279.53014515917,312806.2007043573,345024.6571666958,433134.628834842,510188.29132298025,473676.66830239166,32149.0
78722,30.29005,-97.71458,Austin,TX,5938.0,1691.6,TX,Austin,355291.69016151567,384240.5220449432,399127.49403545755,412658.0543007872,425358.2151877707,459713.0552124451,573225.007203533,671873.4901586905,612323.2795921516,14082.0
78723,30.30423,-97.68578,Austin,TX,36114.0,1975.4,TX,Austin,298191.48540820536,323315.5228261915,344358.9469724268,360383.2382373109,373623.3500782503,409637.5123097894,508711.23672678386,585696.8852060257,527882.2782998955,74485.0
78724,30.29474,-97.61439,Austin,TX,25936.0,401.5,TX,Austin,158926.31597373378,182160.13077474516,202613.5126566691,217233.17419146758,226661.95162569324,245500.76922415744,324662.3049235007,396714.65976673324,360915.02127147856,65190.0
78725,30.23554,-97.60859,Austin,TX,9082.0,198.4,TX,Austin,155909.90718098273,176719.3907126699,190186.68969481564,200172.55454603615,205170.6146199144,218067.93889748884,295485.1756603465,374312.1483870744,329998.44193606346,18541.0
78726,30.42898,-97.84254,Austin,TX,13414.0,447.1,TX,Austin,399645.21450592374,415915.28520289436,429273.87994126946,437760.78758294974,446143.58480411005,480583.75791030744,640437.3405323501,772804.8196963831,723146.6099098179,23869.0
78727,30.42894,-97.71736,Austin,TX,29991.0,1490.5,TX,Austin,249125.25655566985,271322.3670559567,291597.37602909683,308136.3504034479,327512.78892870055,361525.2912839731,465447.66722598864,535900.7848954027,488981.427494503,44560.0
78728,30.45537,-97.68948,Austin,TX,25359.0,1263.6,TX,Austin,221920.61201944304,241964.54255496047,258319.82569387497,268546.314605348,281229.04254162085,310304.16532135947,411754.7310774414,483353.37814845075,442072.59211422375,52550.0
78729,30.45738,-97.75516,Austin,TX,30907.0,1216.1,TX,Austin,243905.73542312367,264992.28645579267,277955.8984572002,286628.40155135695,298195.4026616114,329848.5627580813,437921.8083990244,516193.7238811893,467859.44819530984,55960.0
78730,30.36322,-97.83847,Austin,TX,9455.0,242.3,TX,Austin,546030.9972561169,572641.5011765509,591929.7124315877,615486.3509348364,639421.3906781413,698758.7417514231,952735.9455843478,1167866.5465856316,1092777.9049672023,7811.0
78731,30.34766,-97.7687,Austin,TX,26506.0,1170.2,TX,Austin,580074.7317222895,606800.3858636647,627131.6825103433,650634.3025650616,679690.4878451821,737386.2713944352,947589.447643879,1152938.2848010284,1087105.575786115,33742.0
