zipcode,latitude,longitude,state,population,Net_Income,bedroom_number,bathroom_number,living_space,land_space,Year,Price
76530,30.71,-97.42,TX,2277,5019,3,2,2062,376,2023,301785.61
76531,31.68,-98.19,TX,4516,10481,3,2,1814,1192,2023,178148.17
76534,30.88,-97.37,TX,2953,4539,3,2,1503,3863,2023,307029.19
76537,30.82,-97.61,TX,10273,13268,3,2,1983,5140,2023,301468.53
76539,31.09,-98,TX,8665,14854,4,2,2151,4,2023,347329.85
76541,31.11,-97.73,TX,18521,57471,3,1,1249,6951,2023,125364.17
76542,31,-97.73,TX,50527,107450,4,3,2297,6370,2023,261195.63
76543,31.12,-97.64,TX,33350,86890,3,2,1514,6254,2023,179048.45
76548,31.05,-97.65,TX,31759,56083,4,3,2364,4963,2023,305944.41
76549,31.02,-97.83,TX,53138,120665,4,2,1949,6923,2023,235174.07
76550,31.08,-98.22,TX,13789,25322,3,2,2342,2467,2023,272786.5
76554,30.98,-97.37,TX,2360,4330,3,2,1352,10411,2023,225915.57
76557,31.29,-97.4,TX,6063,11351,3,3,2620,727,2023,294153.66
76559,31.08,-97.61,TX,6260,11356,4,3,2318,2807,2023,294135.78
76561,31.43,-97.54,TX,1259,2087,3,2,1654,24,2023,240028.35
76567,30.65,-97.01,TX,8790,20508,3,2,1928,2572,2023,219140.8
76569,30.94,-97.22,TX,3174,4915,4,3,2224,802,2023,233249.74
76570,31.08,-96.94,TX,2661,5921,3,2,1774,3507,2023,123532.87
76571,30.93,-97.58,TX,9384,11840,4,3,3000,256,2023,535452.6
76574,30.58,-97.39,TX,19126,41853,3,2,1855,4632,2023,305448.48
76577,30.62,-97.18,TX,3120,5447,3,2,1965,1555,2023,366344
76578,30.53,-97.24,TX,1453,3287,4,2,2464,2898,2023,332899.71
76579,31.2,-97.26,TX,7068,9514,4,2,1831,4755,2023,270610.75
76626,32.11,-96.72,TX,1309,2607,4,2,1568,10,2023,209890.46
76627,32.11,-97.39,TX,1499,3018,3,2,1720,8,2023,230880.1
76633,31.69,-97.33,TX,6286,8502,4,3,2538,3,2023,432458.27
76634,31.81,-97.57,TX,7207,15261,4,3,2229,2661,2023,213894.4
76636,32.17,-97.28,TX,1507,2743,3,3,2282,5,2023,308022.76
76638,31.55,-97.45,TX,3095,4963,4,3,2915,2,2023,489964.44
76639,31.87,-96.66,TX,1638,3470,3,2,1493,2247,2023,156935.08
76642,31.5,-96.53,TX,5917,13564,3,2,1987,1019,2023,190532.64
76643,31.45,-97.2,TX,15707,25105,4,2,2071,2024,2023,293176.86
76645,32.01,-97.13,TX,10762,28215,3,2,1988,3612,2023,180340.55
76648,31.85,-96.81,TX,2554,5296,3,2,1876,3940,2023,162850.01
76651,32.18,-96.87,TX,3984,6825,3,2,1868,2101,2023,229842.06
76655,31.39,-97.17,TX,8616,14576,4,3,3077,5001,2023,356737.23
76657,31.44,-97.4,TX,11723,19287,3,2,1972,3602,2023,320438.21
76661,31.31,-96.85,TX,7388,16967,3,2,1743,2400,2023,82659.12
76664,31.56,-96.8,TX,4015,7213,3,2,1468,3305,2023,156220.19
76665,31.92,-97.72,TX,2838,4801,3,3,2213,14,2023,239967.59
76667,31.66,-96.47,TX,10385,28854,3,2,1843,2365,2023,127056.66
76670,32.13,-96.99,TX,1815,3320,4,3,2249,2615,2023,220921.3
76671,31.99,-97.53,TX,1635,3441,3,2,2102,2,2023,206705.41
76673,31.75,-96.89,TX,1253,2076,3,2,1499,33,2023,215492.98
76682,31.45,-96.91,TX,3182,5798,3,2,1992,12,2023,251406.05
76687,31.37,-96.49,TX,1915,2569,3,2,1616,967,2023,308053.86
76689,31.67,-97.5,TX,3878,7976,4,2,1525,2497,2023,309154.46
76690,32.1,-97.79,TX,1200,3013,3,2,1742,4,2023,203935.98
76692,31.96,-97.33,TX,9508,21681,3,2,1845,1112,2023,210406.19
76693,31.81,-96.44,TX,2170,3944,3,2,2219,1615,2023,178790.16
76701,31.55,-97.14,TX,1953,4750,5,3,3588,0,2023,266037.65
76704,31.58,-97.12,TX,7791,25693,3,2,1240,5669,2023,109414.36
76705,31.62,-97.09,TX,31902,76390,3,2,1664,2925,2023,199338.71
76706,31.46,-97.09,TX,39488,78593,3,2,1816,2160,2023,242383.73
76707,31.55,-97.16,TX,16430,51616,3,2,1626,6364,2023,144326.68
76708,31.63,-97.21,TX,26155,64153,3,2,1863,5057,2023,223021.12
76710,31.54,-97.2,TX,23385,59794,3,3,2405,4089,2023,252929.91
76711,31.51,-97.15,TX,10237,28224,3,2,1319,6172,2023,144433.67
76712,31.52,-97.26,TX,27310,38704,4,3,2440,2316,2023,346057.53
76801,31.75,-99.05,TX,25081,53543,3,2,1840,2483,2023,160765.23
76802,31.72,-98.89,TX,5727,10020,4,2,2196,2,2023,232007.36
76821,31.74,-99.95,TX,4430,10389,3,2,1369,5817,2023,110778.17
76823,31.69,-99.16,TX,2698,6163,3,2,1329,1550,2023,160250.72
76825,31.09,-99.39,TX,6539,15706,3,2,1681,4028,2023,117438.49
76834,31.88,-99.47,TX,4995,12680,3,2,1676,4497,2023,82290.56
76844,31.44,-98.49,TX,3243,7245,3,2,1936,5,2023,176543.15
76857,31.93,-98.93,TX,1984,3550,3,2,1349,4,2023,194358.89
76861,31.59,-100.2,TX,2053,4507,4,2,2542,7,2023,220649.85
76890,31.69,-98.76,TX,884,1727,4,2,2002,2640,2023,333461.58
76903,31.48,-100.44,TX,30312,89498,3,2,1483,5692,2023,145881.44
76904,31.29,-100.42,TX,36132,64215,3,3,2329,4076,2023,305296.51
76905,31.5,-100.32,TX,13052,25548,3,2,1586,5307,2023,216709.28
76935,31.08,-100.42,TX,1916,3035,3,2,2029,15,2023,378887.8
77002,29.76,-95.37,TX,18892,12747,2,2,1694,2024,2023,293277.13
77003,29.75,-95.35,TX,9992,24222,3,4,2029,1978,2023,369461.17
77004,29.72,-95.36,TX,34197,64603,3,3,2115,3678,2023,361396.88
77005,29.72,-95.42,TX,28310,18843,4,4,3740,4930,2023,1358403
77006,29.74,-95.39,TX,22678,28725,3,3,2701,3141,2023,543589.61
77007,29.77,-95.41,TX,40653,40444,3,4,2593,2713,2023,507905.59
77008,29.8,-95.42,TX,37097,39836,3,3,2388,3790,2023,559319.02
77009,29.79,-95.37,TX,37654,82979,3,3,1982,4503,2023,386271.46
77011,29.74,-95.31,TX,17060,49566,3,2,1702,4904,2023,198573.71
77012,29.72,-95.27,TX,17932,51767,3,2,1545,4195,2023,165587.73
77013,29.8,-95.24,TX,19296,45332,3,2,1746,6655,2023,193785.62
77014,29.98,-95.46,TX,37471,88221,4,3,2125,4986,2023,252847.41
77015,29.76,-95.17,TX,58276,140593,3,2,1705,6401,2023,203011.55
77016,29.86,-95.3,TX,30252,98509,3,2,1523,5765,2023,163948.28
77017,29.69,-95.25,TX,33627,87164,3,2,1721,5047,2023,184445.95
77018,29.83,-95.43,TX,28403,41739,3,3,2280,3977,2023,490890.72
77019,29.75,-95.41,TX,22475,26315,3,4,3861,2548,2023,629613.23
77020,29.77,-95.31,TX,26252,73094,3,3,1604,3352,2023,175619.97
77021,29.7,-95.36,TX,26287,82620,3,3,1820,4301,2023,195322.53
77022,29.83,-95.38,TX,26476,83337,3,2,1776,4424,2023,203288.38
77023,29.72,-95.32,TX,27676,71747,3,2,1819,5339,2023,262795.31
77024,29.77,-95.51,TX,37694,37043,4,5,4369,1592,2023,1055638.46
77025,29.69,-95.44,TX,29539,33692,3,3,2822,5421,2023,456009.68
77026,29.8,-95.33,TX,21412,78988,3,2,1703,4797,2023,147378.48
77027,29.74,-95.45,TX,19386,19846,3,4,3318,4285,2023,724866.81
77028,29.82,-95.29,TX,19506,62234,3,2,1536,5854,2023,154469.3
77029,29.76,-95.26,TX,16223,49267,3,2,1514,4843,2023,153049.84
77030,29.71,-95.4,TX,11787,10488,3,3,2394,3145,2023,466735.39
77031,29.65,-95.55,TX,16710,42838,3,2,1745,5679,2023,242615.14
77032,29.97,-95.34,TX,13887,39524,2,2,1774,4015,2023,179807.3
77033,29.67,-95.34,TX,28669,101279,3,2,1618,5901,2023,147300.3
77034,29.62,-95.19,TX,38875,94617,3,2,1761,5551,2023,220818.82
77035,29.65,-95.48,TX,35335,92024,3,2,1815,5836,2023,255842.48
77036,29.7,-95.54,TX,68797,209140,2,2,1535,2431,2023,169814.35
77037,29.89,-95.39,TX,18106,52681,4,2,1742,4083,2023,196593.17
77038,29.92,-95.44,TX,32275,79006,3,2,1826,4857,2023,218543.68
77039,29.91,-95.34,TX,27501,73329,4,3,1779,4291,2023,190401.28
77040,29.88,-95.53,TX,50192,111174,3,3,2133,5633,2023,261999.71
77041,29.86,-95.58,TX,33053,78129,4,3,2730,6283,2023,286608.92
77042,29.74,-95.56,TX,40861,99949,3,3,2281,3966,2023,270191.37
77043,29.81,-95.58,TX,25122,60013,3,3,2271,4854,2023,362011.66
77044,29.9,-95.18,TX,53753,78081,4,3,2650,5221,2023,286218.24
77045,29.64,-95.43,TX,32627,98826,3,2,1745,4824,2023,196533.42
77047,29.61,-95.39,TX,33199,73367,3,2,1821,4893,2023,246261.4
77048,29.62,-95.33,TX,19413,53325,3,2,1627,5057,2023,210076.21
77049,29.83,-95.15,TX,39514,74794,3,2,2006,6068,2023,245429.71
77050,29.9,-95.27,TX,5745,13267,3,2,1846,4928,2023,187451.47
77051,29.66,-95.38,TX,19077,57009,3,2,1583,5774,2023,169551.51
77053,29.59,-95.46,TX,30642,91853,3,2,1564,5331,2023,197647.95
77054,29.68,-95.4,TX,23699,45633,2,2,1231,571,2023,157319.72
77055,29.8,-95.49,TX,43780,89757,3,3,2780,4045,2023,538657.03
77056,29.75,-95.47,TX,22062,25437,4,5,4650,2878,2023,607748.81
77057,29.75,-95.49,TX,44056,72532,3,3,2378,2154,2023,280688.82
77058,29.56,-95.09,TX,17651,35379,3,3,2157,2678,2023,250223.59
77059,29.61,-95.12,TX,18020,17925,4,4,3276,6117,2023,439931.89
77060,29.94,-95.4,TX,47349,118498,3,2,1425,5004,2023,192986.26
77061,29.65,-95.28,TX,25485,66108,3,2,2196,2908,2023,225717.49
77062,29.58,-95.13,TX,24761,38908,4,3,2386,6436,2023,306429.34
77063,29.74,-95.52,TX,39855,86736,3,3,2171,3125,2023,241511.86
77064,29.92,-95.55,TX,49305,101061,3,3,2118,6278,2023,269103.36
77065,29.93,-95.6,TX,40140,78899,4,3,2290,5526,2023,284047.89
77066,29.96,-95.5,TX,40053,84826,4,3,2261,5811,2023,245791.87
77067,29.95,-95.45,TX,33420,95663,3,2,1932,5742,2023,217506.82
77068,30.01,-95.49,TX,11031,24425,4,3,2822,5783,2023,315090.48
77069,29.99,-95.52,TX,19054,33007,3,3,3210,3057,2023,330492.3
77070,29.98,-95.57,TX,58462,96200,4,3,2592,5873,2023,291586.3
77071,29.65,-95.52,TX,27221,73301,3,3,2226,4934,2023,236476.98
77072,29.7,-95.59,TX,63585,186132,3,2,1687,4258,2023,206493.66
77073,30,-95.4,TX,38857,112671,4,3,2037,5395,2023,242072.63
77074,29.69,-95.52,TX,39088,105144,3,2,1609,4573,2023,209084.53
77075,29.62,-95.27,TX,42736,98372,3,3,1885,5282,2023,248605.34
77076,29.86,-95.38,TX,33171,93092,3,2,1461,3730,2023,191415.01
77077,29.75,-95.64,TX,63168,110173,3,3,2660,5167,2023,373253.57
77078,29.85,-95.25,TX,13738,47763,3,2,1386,6203,2023,169579
77079,29.78,-95.6,TX,34633,44383,4,3,2989,4510,2023,588219.55
77080,29.82,-95.52,TX,45391,110119,3,3,2090,3323,2023,326040.28
77081,29.71,-95.48,TX,51374,131916,3,2,2092,5079,2023,240314.05
77082,29.72,-95.64,TX,52827,144266,3,3,2565,4792,2023,255585.4
77083,29.69,-95.65,TX,77663,206043,3,3,2197,6584,2023,260581.6
77084,29.83,-95.66,TX,107864,232912,4,3,2168,6300,2023,268240.29
77085,29.62,-95.48,TX,17101,49510,3,2,1826,4581,2023,229032.74
77086,29.92,-95.49,TX,30071,79325,3,2,1824,4653,2023,221770.05
77087,29.69,-95.3,TX,36710,100149,3,2,2244,6003,2023,190357.2
77088,29.88,-95.45,TX,54601,158573,3,2,1828,5417,2023,213786.76
77089,29.59,-95.23,TX,59042,110115,4,3,2202,6255,2023,261738.28
77090,30.01,-95.44,TX,39478,117031,4,3,2647,5617,2023,249431.61
77091,29.85,-95.44,TX,30008,83363,3,3,1755,3126,2023,232564.56
77092,29.83,-95.48,TX,35822,88682,3,2,1652,3703,2023,272178.19
77093,29.86,-95.34,TX,47417,137238,3,2,1805,4592,2023,166957.51
77094,29.77,-95.7,TX,11139,10756,4,4,3738,4877,2023,515199.2
77095,29.91,-95.65,TX,71138,117768,4,3,2465,6358,2023,326553.78
77096,29.67,-95.48,TX,32744,62898,4,3,2661,7085,2023,398350.62
77098,29.73,-95.42,TX,15414,19081,3,4,3093,4128,2023,650418.92
77099,29.67,-95.58,TX,50113,148636,3,2,1610,4273,2023,216719.14
77301,30.31,-95.43,TX,33409,84397,3,2,2005,4591,2023,242801.97
77302,30.23,-95.36,TX,19165,35649,4,3,2436,4168,2023,297899.46
77303,30.38,-95.38,TX,22502,41202,4,3,2034,2977,2023,272373.27
77304,30.33,-95.52,TX,36700,50776,4,3,2490,5070,2023,326585.14
77306,30.28,-95.31,TX,16650,33239,4,2,1708,4029,2023,245647.03
77316,30.31,-95.69,TX,29191,34056,4,3,2854,3220,2023,437447.77
77318,30.45,-95.54,TX,18348,29224,4,3,2228,4486,2023,320838.25
77320,30.81,-95.56,TX,38572,53690,3,2,1822,3407,2023,240705.48
77327,30.33,-94.92,TX,29710,48838,3,2,1755,2092,2023,209926.12
77328,30.41,-95.19,TX,18297,34822,3,2,1896,2080,2023,249638.14
77331,30.62,-95.18,TX,7114,13925,3,2,1925,416,2023,258272.76
77338,30.01,-95.28,TX,46780,103436,3,2,1979,5268,2023,239666.37
77339,30.05,-95.22,TX,42652,58992,4,3,2653,5410,2023,290399.65
77340,30.65,-95.53,TX,32826,59598,3,2,2108,3864,2023,269885.79
77345,30.05,-95.16,TX,27274,25231,4,3,2857,5417,2023,393234.58
77346,29.99,-95.18,TX,67587,87246,4,3,2810,6184,2023,316524.92
77351,30.7,-94.82,TX,34047,60500,3,2,1695,2023,2023,181670.94
77355,30.16,-95.75,TX,31164,44140,4,3,2722,735,2023,371024.2
77356,30.45,-95.7,TX,28689,42757,3,3,2513,4249,2023,366192.02
77357,30.16,-95.18,TX,29992,56494,4,3,2233,4295,2023,282148.38
77358,30.55,-95.45,TX,5324,10799,3,2,2067,28,2023,334705.78
77360,30.85,-95.11,TX,5805,12692,3,2,1527,1980,2023,162956.05
77362,30.16,-95.67,TX,6361,10051,4,4,3175,3576,2023,377596.04
77364,30.77,-95.22,TX,2272,5207,3,2,1605,3026,2023,224584.87
77365,30.12,-95.27,TX,36802,69160,4,3,2296,4200,2023,298690.57
77371,30.49,-94.98,TX,7291,16339,3,2,1800,613,2023,181805.75
77372,30.24,-95.18,TX,14103,25505,3,2,123154,2072,2023,243252.24
77373,30.06,-95.38,TX,63296,125556,3,2,2078,5824,2023,247023.08
77375,30.09,-95.59,TX,62970,89411,4,3,2683,5385,2023,339556.67
77377,30.06,-95.68,TX,38689,48505,4,3,2957,4239,2023,394726.99
77378,30.46,-95.37,TX,17549,40016,3,2,1851,4666,2023,237630.28
77379,30.04,-95.53,TX,82125,112440,4,3,2951,5414,2023,359505.15
77380,30.14,-95.47,TX,29095,43593,4,4,3215,3784,2023,363223.88
77381,30.18,-95.5,TX,36080,38722,4,4,3436,4685,2023,479669.65
77382,30.2,-95.55,TX,41233,31905,4,4,3958,3728,2023,514967.49
77384,30.23,-95.5,TX,21259,26659,4,3,2665,5758,2023,417039.46
77385,30.19,-95.42,TX,24771,38833,4,3,2505,5097,2023,333145.49
77386,30.1,-95.36,TX,64460,67631,4,3,3129,4913,2023,356365.96
77388,30.06,-95.47,TX,53498,79686,4,3,2578,6645,2023,296791.26
77389,30.12,-95.51,TX,41982,41916,4,4,3169,4806,2023,461566.45
77396,29.95,-95.26,TX,61720,107779,4,3,2259,5819,2023,261123.88
77401,29.7,-95.46,TX,17362,13924,4,4,3550,6353,2023,964938.05
77406,29.65,-95.79,TX,58998,54057,4,3,3050,5469,2023,409380.9
77407,29.68,-95.71,TX,73084,79257,4,3,2687,6550,2023,379723.33
77414,28.91,-95.89,TX,24345,46131,3,2,1696,3104,2023,199195.32
77417,29.47,-95.96,TX,2892,4829,3,2,1952,1833,2023,235818.49
77418,29.98,-96.25,TX,10220,20696,3,2,2038,1558,2023,362806.66
77422,28.96,-95.57,TX,14042,24848,3,2,3372,1584,2023,225262.29
77426,30.12,-96.25,TX,2019,5003,3,3,2041,649,2023,503260.92
77429,29.99,-95.66,TX,88375,112440,4,3,2864,5091,2023,371690.16
77430,29.26,-95.66,TX,1780,3957,3,3,2205,7,2023,319735.83
77433,29.95,-95.74,TX,103070,114121,4,4,2986,5840,2023,425596.6
77434,29.53,-96.32,TX,4128,12307,4,2,3334,1611,2023,125278.79
77435,29.51,-96.12,TX,3727,10101,3,2,2066,3189,2023,289770.21
77437,29.2,-96.27,TX,18529,44192,3,2,1941,3466,2023,189897.59
77447,30.05,-95.83,TX,18145,30714,3,3,2168,4370,2023,305009.57
77449,29.84,-95.74,TX,119994,257998,3,3,2011,5994,2023,274389.97
77455,29.14,-96.44,TX,2014,3781,3,3,2130,1404,2023,242494.43
77459,29.53,-95.53,TX,77722,93588,4,4,3258,5751,2023,386196.05
77461,29.39,-95.77,TX,11824,22221,3,2,2204,1062,2023,305465.15
77465,28.71,-96.23,TX,7227,16041,3,2,1525,3171,2023,178452.79
77469,29.49,-95.71,TX,57228,87199,4,3,2763,5512,2023,334937.26
77471,29.55,-95.87,TX,41723,98077,3,2,2123,5958,2023,267422.21
77474,29.78,-96.19,TX,14048,30358,3,2,2274,2654,2023,327474.36
77477,29.63,-95.57,TX,33844,78528,3,2,2064,5747,2023,275861.93
77478,29.62,-95.61,TX,23276,36429,4,4,3638,5280,2023,406080.21
77479,29.57,-95.63,TX,90084,86492,4,4,3896,5091,2023,509551.99
77480,29.09,-95.77,TX,8243,13582,3,2,1783,1042,2023,226719.22
77482,29.09,-95.88,TX,1307,4072,3,2,1925,1172,2023,219197.13
77486,29.15,-95.68,TX,7227,13329,3,2,2194,4937,2023,245613.99
77488,29.3,-96.1,TX,14721,34389,3,2,1525,2402,2023,179793.02
77489,29.6,-95.52,TX,38593,101216,3,2,1853,6432,2023,230556.21
77493,29.85,-95.83,TX,48117,55193,4,3,2812,5964,2023,348205.36
77494,29.75,-95.82,TX,129165,98367,4,4,3227,5661,2023,475322.87
77498,29.64,-95.65,TX,52947,96788,4,3,2340,6486,2023,316889.97
77502,29.68,-95.2,TX,37665,90775,3,2,1798,6597,2023,204684.16
77503,29.69,-95.16,TX,24582,55265,3,2,1690,4672,2023,199759.75
77504,29.65,-95.19,TX,25748,54380,3,2,1704,4764,2023,252430.18
77505,29.65,-95.14,TX,22548,40534,3,3,2451,5498,2023,303760.81
77506,29.72,-95.19,TX,37141,93219,3,2,1566,6393,2023,165692.97
77510,29.35,-95.09,TX,13124,25140,3,2,1865,2218,2023,304490.97
77511,29.39,-95.24,TX,49600,97062,4,3,2203,3033,2023,276144.79
77514,29.69,-94.63,TX,5818,9827,3,2,2074,4244,2023,244170.9
77515,29.18,-95.45,TX,33491,54017,3,2,1963,3274,2023,229181.62
77518,29.51,-94.99,TX,10567,25428,3,2,1831,5009,2023,209820.09
77520,29.75,-95,TX,36054,88050,3,2,1862,3811,2023,168726.81
77521,29.81,-94.96,TX,63309,106301,3,2,2139,5465,2023,254128.39
77523,29.78,-94.86,TX,26370,28158,4,3,2378,4529,2023,355170.36
77530,29.79,-95.11,TX,30880,73471,3,2,1749,4909,2023,209968.17
77531,29.04,-95.4,TX,15956,31000,3,2,1911,5288,2023,211712.91
77532,29.93,-95.06,TX,30108,53914,3,3,2154,3523,2023,267409.18
77534,29.21,-95.3,TX,3125,4846,3,2,1871,3255,2023,252092.76
77535,30.05,-94.92,TX,37418,56859,4,3,2298,1373,2023,303173.53
77536,29.69,-95.12,TX,33291,54933,4,2,2082,6581,2023,267180.48
77539,29.46,-95.03,TX,45901,83960,3,3,2174,4229,2023,277095.83
77541,29.01,-95.33,TX,17989,36980,3,2,1474,4556,2023,200124.05
77545,29.54,-95.47,TX,25755,56828,4,3,2461,6352,2023,283990.3
77546,29.51,-95.19,TX,54405,70432,4,3,2945,3502,2023,377819.75
77547,29.74,-95.24,TX,9702,23255,3,2,1352,5607,2023,160272.27
77550,29.31,-94.78,TX,22421,65209,3,3,2390,4356,2023,321556.66
77551,29.28,-94.84,TX,23686,52326,3,2,1477,3692,2023,271900.26
77554,29.23,-94.93,TX,9001,12990,3,3,1894,4573,2023,569107.83
77562,29.83,-95.05,TX,10292,21564,3,2,1840,3786,2023,218433.66
77563,29.31,-95.02,TX,10223,21750,3,2,1897,4663,2023,251232.63
77565,29.54,-95.03,TX,6555,12049,3,3,2526,5122,2023,387544.46
77566,29.05,-95.48,TX,30327,46023,3,3,2180,3933,2023,259488.61
77568,29.37,-94.99,TX,19819,42599,3,2,1882,5536,2023,237763.93
77571,29.69,-95.06,TX,37298,65475,3,3,2119,5416,2023,248077.06
77573,29.5,-95.09,TX,95111,107432,4,3,2725,6206,2023,371597.81
77575,30.08,-94.74,TX,15796,28787,3,2,2005,1419,2023,208963.11
77578,29.48,-95.37,TX,23444,27543,4,3,2636,6200,2023,413218.26
77581,29.56,-95.28,TX,50733,69131,4,3,2552,5587,2023,354023.59
77583,29.38,-95.46,TX,41232,51121,4,3,2489,5191,2023,329006.21
77584,29.55,-95.35,TX,89358,105369,4,3,2689,6208,2023,366963.9
77586,29.58,-95.03,TX,23364,34410,4,3,2632,4447,2023,345793.2
77587,29.66,-95.23,TX,16381,44160,3,2,1637,6564,2023,191278.66
77590,29.38,-94.92,TX,33272,75376,3,2,1896,6027,2023,183635.17
77591,29.4,-95,TX,14961,38641,3,2,1779,5920,2023,223043.16
77598,29.54,-95.14,TX,27184,58643,3,2,1668,5846,2023,249279.89
77611,30.01,-93.82,TX,9829,16308,3,2,1851,2668,2023,201603.56
77612,30.4,-93.93,TX,9490,14531,3,2,1802,684,2023,209716.5
77619,29.95,-93.92,TX,17078,31643,3,2,1745,6380,2023,164687.52
77622,29.86,-94.29,TX,1685,2646,3,3,2018,3,2023,225176.81
77625,30.37,-94.39,TX,7773,16024,3,2,1816,959,2023,194742.8
77627,29.99,-94.01,TX,21896,41308,3,2,2040,5254,2023,193886.71
77632,30.2,-93.8,TX,21657,34505,3,2,2146,1427,2023,209594.21
77640,29.88,-93.94,TX,17579,42151,3,2,1584,3209,2023,96948.56
77642,29.94,-93.92,TX,37881,90333,3,2,1895,4762,2023,100991.62
77650,29.43,-94.68,TX,2094,4581,3,2,2596,4467,2023,444754.67
77651,29.98,-93.95,TX,13534,21393,3,2,2356,5455,2023,216326.78
77656,30.43,-94.17,TX,16795,34662,3,2,2015,1423,2023,159349.93
77657,30.23,-94.19,TX,21551,34661,4,3,2584,1681,2023,264876.18
77659,30.16,-94.43,TX,6230,7511,4,3,2344,1028,2023,243614.1
77662,30.18,-94.02,TX,25789,49418,3,2,6168,1656,2023,164361.81
77664,30.59,-94.4,TX,2368,4836,3,3,2122,6,2023,188335.25
77665,29.79,-94.41,TX,6499,13521,3,2,2083,433,2023,226874.37
77701,30.07,-94.11,TX,12930,42742,3,2,1757,6453,2023,75476.72
77702,30.09,-94.13,TX,3368,8278,3,3,2662,2891,2023,135521.08
77703,30.12,-94.11,TX,12069,45178,3,1,1401,4746,2023,70113.22
77705,29.91,-94.17,TX,40947,65798,3,2,1771,2396,2023,108245.77
77706,30.1,-94.17,TX,29195,50441,4,3,2953,3574,2023,221448.81
77707,30.05,-94.17,TX,18214,38541,3,3,2237,5069,2023,166363.88
77708,30.15,-94.15,TX,12979,33175,3,2,1745,5730,2023,151944.52
77713,30.07,-94.26,TX,14136,22923,4,3,2523,3399,2023,234424.76
77801,30.64,-96.36,TX,14585,40151,3,3,2061,4163,2023,206333.81
77802,30.66,-96.32,TX,24571,50998,3,3,2184,3966,2023,257581.7
77803,30.68,-96.39,TX,33233,85853,3,2,1466,4081,2023,185632
77807,30.68,-96.48,TX,12677,23168,3,3,2464,4339,2023,283872.05
77808,30.79,-96.31,TX,14684,22893,3,3,2086,2502,2023,393980.4
77830,30.53,-96.01,TX,3122,5629,3,2,2694,581,2023,490317.67
77831,30.73,-95.91,TX,3137,6723,3,2,1592,223,2023,268392.29
77833,30.21,-96.41,TX,28417,57923,3,2,2475,4076,2023,310986.55
77835,30.19,-96.59,TX,3589,4727,2,2,1542,883,2023,470549
77836,30.54,-96.68,TX,11584,24158,3,2,2582,1430,2023,278447.65
77840,30.61,-96.32,TX,50047,88622,3,3,2063,3106,2023,270804.28
77845,30.56,-96.28,TX,72886,88169,4,3,2435,4466,2023,347828.88
77856,31.08,-96.41,TX,4526,9021,3,2,2070,1780,2023,314679.26
77859,30.88,-96.52,TX,7368,18847,3,2,1790,2142,2023,156020.55
77861,30.72,-96.1,TX,2171,4809,3,2,2139,703,2023,435011.86
77864,30.96,-95.89,TX,7158,20829,3,2,2440,385,2023,220012.5
77868,30.37,-96.06,TX,18302,33081,3,2,2647,2427,2023,243992.78
77871,31.05,-96.11,TX,2757,7304,4,2,1973,1257,2023,272504.05
77872,30.89,-96.1,TX,2416,3415,3,2,1338,1256,2023,326661.49
77873,30.57,-95.8,TX,1270,2747,3,3,3060,25,2023,362036.5
77879,30.4,-96.49,TX,5162,10914,3,2,1254,1011,2023,178961.72
77880,30.28,-96.19,TX,1816,4197,3,2,2168,32,2023,459066.45
77954,29.1,-97.3,TX,10801,22150,4,3,2278,2290,2023,182499.11
77957,29.03,-96.71,TX,8710,17644,4,2,2077,289,2023,187011.23
77962,29.03,-96.5,TX,3262,6294,3,2,2085,5,2023,200688.33
77963,28.66,-97.4,TX,5188,11248,3,2,2213,2122,2023,229824.61
77964,29.38,-96.84,TX,7850,15752,3,2,2377,1049,2023,326489.72
77975,29.57,-97.09,TX,1540,3425,2,2,1808,45,2023,237018.59
77979,28.6,-96.6,TX,16577,36115,3,2,1576,3705,2023,175183.7
77983,28.4,-96.64,TX,2251,4709,3,2,1581,1015,2023,166747.32
77984,29.45,-97.19,TX,4134,8607,3,2,1817,1613,2023,286132.4
77995,29.2,-97.09,TX,11065,20720,3,2,2003,1560,2023,189233.64
78002,29.28,-98.74,TX,8776,21118,4,3,2459,840,2023,274185.4
78003,29.71,-99.1,TX,9325,20563,3,3,1986,1819,2023,343558.31
78006,29.87,-98.71,TX,39830,55612,4,3,2964,3214,2023,586231.14
78009,29.36,-98.88,TX,7901,15928,3,3,2320,1091,2023,391325.95
78010,29.91,-99.05,TX,3948,7483,3,3,2508,482,2023,401308.86
78013,29.98,-98.91,TX,5333,13018,3,2,2594,415,2023,480779.16
78015,29.74,-98.65,TX,20928,15737,4,4,3057,5211,2023,590500.04
78016,29.18,-98.96,TX,10156,21592,3,2,30339,402,2023,225689.41
78022,28.24,-98.16,TX,4636,10631,3,2,1552,1361,2023,175484.77
78023,29.62,-98.75,TX,28750,37125,4,3,2977,3616,2023,447945.39
78024,30,-99.49,TX,1222,3114,4,3,3569,41,2023,613504.42
78025,30.08,-99.29,TX,5217,13050,4,4,2791,3,2023,350045.6
78026,28.76,-98.55,TX,6634,11976,3,2,1593,2338,2023,233604.97
78028,30.04,-99.16,TX,40081,87093,3,3,2500,1960,2023,346825.17
78040,27.51,-99.5,TX,37136,150740,4,2,1805,3865,2023,125554.38
78041,27.55,-99.47,TX,46751,143721,3,3,2507,5727,2023,228332.68
